"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"106","04-15",43.25,34.93,66.93,70.1,44.39,30.97,30.17,36.88,39.39,47.01,37.74,69.63,NA,30.17,70.1,45.9491666666667,"PL"
"107","04-16",43.68,35.44,67.19,70.15,44.39,31.16,30.32,37.13,39.39,46.9,37.67,70.07,NA,30.32,70.15,46.1241666666667,"PL"
"108","04-17",44.39,35.59,67.46,70.15,44.39,31.34,30.42,37.4,39.47,46.86,37.74,70.69,NA,30.42,70.15,46.325,"PL"
"109","04-18",45.1,35.75,67.72,70.23,44.26,31.39,30.25,37.66,39.66,46.84,37.95,71.38,NA,30.25,70.23,46.5158333333333,"PL"
"110","04-19",45.81,36.1,67.98,70.46,44.08,31.36,29.84,37.92,39.97,46.75,38.15,71.96,NA,29.84,70.46,46.6983333333333,"PL"
"111","04-20",46.52,36.32,68.27,70.75,43.96,31.32,29.48,38.18,40.32,46.56,38.27,72.47,NA,29.48,70.75,46.8683333333333,"PL"
"112","04-21",47.23,36.55,68.53,70.91,43.87,31.3,29.26,38.43,40.76,46.74,38.48,73.1,NA,29.26,70.91,47.0966666666667,"PL"
"113","04-22",48.09,36.78,68.8,71,43.84,31.43,29.19,38.69,41.17,47.14,38.63,73.79,NA,29.19,71,47.3791666666667,"PL"
"114","04-23",48.8,37.66,69.1,71.09,43.85,31.59,29.19,38.95,41.5,47.51,38.71,74.52,NA,29.19,71.09,47.7058333333333,"PL"
"115","04-24",49.51,38.04,69.42,71.21,43.79,31.73,29.16,39.21,41.88,47.81,38.85,75.28,NA,29.16,71.21,47.9908333333333,"PL"
"116","04-25",50.36,38.43,69.66,71.32,43.72,31.67,29.16,39.47,42.24,48.16,38.96,75.95,NA,29.16,71.32,48.2583333333333,"PL"
"117","04-26",51.07,38.82,69.96,71.52,43.7,31.65,29.16,39.72,42.54,48.41,39.04,76.46,NA,29.16,71.52,48.5041666666667,"PL"
"118","04-27",51.79,39.2,70.2,71.88,43.24,31.66,29.16,39.98,42.87,48.64,39.16,76.9,NA,29.16,71.88,48.7233333333333,"PL"
"119","04-28",52.5,39.53,70.2,72.23,42.88,31.73,29.12,40.32,43.1,48.81,39.34,77.41,NA,29.12,72.23,48.9308333333333,"PL"
"120","04-29",53.21,39.85,70.2,72.57,42.66,31.82,29.12,40.66,43.38,48.96,39.65,77.95,NA,29.12,72.57,49.1691666666667,"PL"
"121","04-30",53.92,40.22,70.2,72.88,42.06,32.06,29.21,40.97,43.68,49.05,40,78.59,NA,29.21,72.88,49.4033333333333,"PL"
"122","05-01",54.63,40.72,70.28,73.12,42.25,32.35,29.47,41.36,44.18,49.37,40.29,79.39,NA,29.47,73.12,49.7841666666667,"PL"
"123","05-02",55.49,41.32,70.38,73.36,42.63,32.66,29.76,41.79,44.62,49.67,40.55,80.14,NA,29.76,73.36,50.1975,"PL"
"124","05-03",56.34,41.82,70.48,73.6,43,33.04,30.06,42.21,44.96,49.91,40.7,80.96,NA,30.06,73.6,50.59,"PL"
"125","05-04",56.91,42.64,70.59,73.83,43.33,33.25,30.32,42.59,45.34,50.06,40.89,81.42,NA,30.32,73.83,50.9308333333333,"PL"
