"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"88","03-28",50.98,49.6,38.49,46.85,35.36,40.02,39.64,33.48,38.23,43.16,36.09,30.2,NA,33.48,50.98,40.175,"IT"
"89","03-29",50.95,49.75,38.25,46.9,35.41,39.86,39.67,33.49,38.24,42.99,36.38,30,NA,33.49,50.95,40.1575,"IT"
"90","03-30",51.02,49.94,38.09,47.04,35.37,39.75,39.77,33.6,38.27,43.46,36.49,29.81,NA,33.6,51.02,40.2175,"IT"
"91","03-31",51.62,50.12,38.14,47.04,35.36,38.45,39.44,44.18,38.29,43.46,36.59,29.92,NA,35.36,51.62,41.0508333333333,"IT"
"92","04-01",49.65,46.42,36.41,47.39,35.54,37.67,39.42,45.61,51.01,43.55,36.79,29.8,NA,35.54,51.01,41.605,"IT"
"93","04-02",49.9,46.58,36.08,47.52,35.62,37.81,39.64,45.85,51.26,43.66,37.01,29.81,NA,35.62,51.26,41.7283333333333,"IT"
"94","04-03",50.2,46.73,35.83,47.7,35.76,37.98,39.81,45.92,51.42,43.84,37.31,29.82,NA,35.76,51.42,41.86,"IT"
"95","04-04",50.41,46.88,35.47,47.79,35.83,38.01,40.02,45.92,51.55,44.22,37.62,29.82,NA,35.47,51.55,41.9616666666667,"IT"
"96","04-05",50.68,47.08,35.07,47.98,35.87,38.02,40.18,46.02,51.68,44.59,37.95,29.82,NA,35.07,51.68,42.0783333333333,"IT"
"97","04-06",50.95,47.44,34.99,48.29,35.97,38.27,40.38,46.29,52.05,44.92,38.13,29.83,NA,34.99,52.05,42.2925,"IT"
"98","04-07",51.18,47.87,35,48.5,35.71,38.46,40.63,46.76,52.4,45.24,38.14,29.62,NA,35,52.4,42.4591666666667,"IT"
"99","04-08",51.51,48.29,34.58,48.64,35.67,38.59,40.88,47.32,52.51,45.61,38.15,29.66,NA,34.58,52.51,42.6175,"IT"
"100","04-09",51.83,48.64,34.26,48.85,35.8,38.77,41.18,35.6,52.69,46.05,38.17,29.74,NA,34.26,52.69,41.7983333333333,"IT"
"101","04-10",52.13,48.79,34.1,49.03,35.95,39.03,41.4,35.72,52.94,46.49,38.22,29.82,NA,34.1,52.94,41.9683333333333,"IT"
"102","04-11",52.42,48.77,33.98,49.2,36.14,39.25,41.62,35.83,53.12,46.93,38.58,29.92,NA,33.98,53.12,42.1466666666667,"IT"
"103","04-12",52.71,48.97,33.99,49.43,36.45,39.39,41.87,35.92,40.06,47.36,38.68,30.09,NA,33.99,52.71,41.2433333333333,"IT"
"104","04-13",53.05,49.17,34.2,49.66,36.73,39.62,42.12,36.12,40.32,47.38,38.74,30.25,NA,34.2,53.05,41.4466666666667,"IT"
"105","04-14",53.27,49.35,34.52,49.75,37.03,39.83,42.43,36.52,40.58,48.24,38.75,30.54,NA,34.52,53.27,41.7341666666667,"IT"
"106","04-15",53.44,49.53,34.73,49.87,37.38,40.1,42.75,36.93,40.76,48.69,38.76,30.85,NA,34.73,53.44,41.9825,"IT"
"107","04-16",53.63,49.68,34.96,50.04,37.73,40.44,43.14,37.21,40.99,49.12,38.89,31.21,NA,34.96,53.63,42.2533333333333,"IT"
"108","04-17",53.94,49.98,35.21,50.22,38.02,40.67,43.55,37.44,41.27,49.57,39.18,31.57,NA,35.21,53.94,42.5516666666667,"IT"
"109","04-18",54.18,50.28,35.5,50.42,38.38,40.92,43.73,37.78,41.65,50.02,39.49,31.91,NA,35.5,54.18,42.855,"IT"
"110","04-19",54.38,50.51,35.7,50.71,38.78,41.2,43.89,38.1,42.05,50.46,39.67,32.09,NA,35.7,54.38,43.1283333333333,"IT"
"111","04-20",54.61,50.84,35.87,51.14,39.04,41.54,44.08,38.61,42.51,50.89,39.86,32.43,NA,35.87,54.61,43.4516666666667,"IT"
"112","04-21",54.85,51.27,36.04,51.59,39.36,41.8,44.26,39.12,42.99,51.33,40.07,32.78,NA,36.04,54.85,43.7883333333333,"IT"
"113","04-22",55.15,51.68,36.14,51.81,39.67,42.02,44.52,39.64,43.46,48.44,40.34,33.16,NA,36.14,55.15,43.8358333333333,"IT"
"114","04-23",55.51,51.94,36.32,52.13,39.97,42.31,44.82,40.06,43.83,52.22,40.67,33.61,NA,36.32,55.51,44.4491666666667,"IT"
"115","04-24",55.87,52.22,36.64,52.39,40.32,42.66,45.1,40.34,44.24,52.68,41.08,34.08,NA,36.64,55.87,44.8016666666667,"IT"
"116","04-25",56.26,52.71,36.98,52.85,40.69,43,45.4,40.77,44.74,53.13,41.49,34.53,NA,36.98,56.26,45.2125,"IT"
"117","04-26",56.45,53.09,37.31,53.33,41.07,43.16,45.57,41.14,45.2,53.59,41.78,34.83,NA,37.31,56.45,45.5433333333333,"IT"
"118","04-27",56.65,53.48,37.6,53.74,41.31,43.35,45.69,41.6,45.64,54.02,41.95,35.82,NA,37.6,56.65,45.9041666666667,"IT"
"119","04-28",56.83,53.91,37.86,53.79,41.63,43.5,45.83,42.15,46.05,54.46,42.23,36.07,NA,37.86,56.83,46.1925,"IT"
"120","04-29",56.96,54.37,38.01,53.94,42.03,43.76,46.12,42.71,46.32,54.92,42.58,36.35,NA,38.01,56.96,46.5058333333333,"IT"
"121","04-30",57.12,54.84,38.17,54.13,42.45,44.04,46.47,43.16,46.69,55.37,42.92,36.69,NA,38.17,57.12,46.8375,"IT"
"122","05-01",57.42,55.3,38.52,54.56,42.89,44.31,46.81,43.69,47.07,55.9,43.39,37.14,NA,38.52,57.42,47.25,"IT"
"123","05-02",57.65,55.65,38.65,54.9,43.29,44.46,47.04,44.03,47.4,56.29,43.91,37.54,NA,38.65,57.65,47.5675,"IT"
"124","05-03",57.87,56.01,38.94,55.23,43.67,44.74,47.32,44.34,47.8,56.74,44.33,37.9,NA,38.94,57.87,47.9075,"IT"
"125","05-04",58.13,56.42,39.3,55.58,43.91,45.03,47.55,44.72,48.2,57.2,44.78,38.3,NA,39.3,58.13,48.26,"IT"
"126","05-05",58.39,56.85,39.64,55.89,44.17,45.31,47.92,45.21,48.57,57.64,45.19,38.65,NA,39.64,58.39,48.6191666666667,"IT"
"127","05-06",58.79,57.26,39.95,56.19,44.47,45.64,48.28,45.74,48.8,58.08,45.63,39.13,NA,39.95,58.79,48.9966666666667,"IT"
"128","05-07",59.18,57.55,40.27,56.53,44.81,46.07,48.7,46.16,49.02,58.54,46.06,39.66,NA,40.27,59.18,49.3791666666667,"IT"
"129","05-08",59.58,57.82,40.58,56.9,45.17,46.54,48.97,46.59,49.23,58.99,46.55,40.2,NA,40.58,59.58,49.76,"IT"
"130","05-09",59.91,58.14,40.93,57.31,45.63,46.93,49.19,47.05,49.55,59.44,47.06,40.73,NA,40.93,59.91,50.1558333333333,"IT"
"131","05-10",60.27,58.44,41.26,57.75,46.12,47.29,49.48,47.5,49.93,59.9,47.53,41.26,NA,41.26,60.27,50.5608333333333,"IT"
"132","05-11",60.59,58.76,41.61,58.19,46.56,47.64,49.75,47.99,50.41,60.35,48,41.79,NA,41.61,60.59,50.97,"IT"
"133","05-12",60.93,59.15,41.97,58.55,46.95,48.08,50.07,48.53,50.89,60.78,48.46,42.39,NA,41.97,60.93,51.3958333333333,"IT"
"134","05-13",61.3,59.59,42.24,58.89,47.31,48.52,50.49,48.55,51.18,61.21,48.94,42.98,NA,42.24,61.3,51.7666666666667,"IT"
"135","05-14",61.74,59.94,42.57,59.23,47.69,48.96,50.96,49.58,51.46,61.66,49.43,43.6,NA,42.57,61.74,52.235,"IT"
"136","05-15",62.22,60.25,42.88,59.69,48.09,49.36,51.32,50.07,51.7,62.09,49.97,44.23,NA,42.88,62.22,52.6558333333333,"IT"
"137","05-16",62.6,60.61,43.12,60.11,48.51,49.7,51.68,50.58,52.01,62.52,50.51,44.53,NA,43.12,62.6,53.04,"IT"
"138","05-17",62.96,60.92,43.43,60.48,48.99,50.05,52.1,51.08,52.4,62.97,50.98,44.75,NA,43.43,62.97,53.4258333333333,"IT"
"139","05-18",63.25,61.24,43.8,60.83,49.41,50.37,52.45,51.53,52.84,63.41,51.39,45,NA,43.8,63.41,53.7933333333333,"IT"
"140","05-19",63.57,61.58,44.18,61.16,49.76,50.71,52.82,52.13,53.27,63.83,51.75,45.53,NA,44.18,63.83,54.1908333333333,"IT"
"141","05-20",63.89,61.94,44.46,61.53,50.12,51.11,53.32,52.72,53.66,64.26,52.21,46.07,NA,44.46,64.26,54.6075,"IT"
"142","05-21",64.25,62.23,44.75,61.93,50.47,51.61,53.85,53.13,54.04,64.69,52.66,46.41,NA,44.75,64.69,55.0016666666667,"IT"
"143","05-22",64.62,62.54,45.09,62.33,50.83,52.04,54.22,53.46,54.5,65.13,53.2,46.78,NA,45.09,65.13,55.395,"IT"
"144","05-23",64.84,62.88,45.41,62.79,51.28,52.43,54.59,53.77,54.94,65.57,53.74,47.02,NA,45.41,65.57,55.7716666666667,"IT"
"145","05-24",65.03,63.3,45.7,63.21,51.73,52.89,54.95,54.17,55.4,65.96,54.19,47.36,NA,45.7,65.96,56.1575,"IT"
"146","05-25",65.28,63.73,45.99,63.64,52.18,53.32,55.36,54.63,55.9,66.35,54.63,47.74,NA,45.99,66.35,56.5625,"IT"
"147","05-26",65.59,64.13,46.3,63.94,52.59,53.72,55.86,55.16,56.43,66.69,54.98,48.17,NA,46.3,66.69,56.9633333333333,"IT"
"148","05-27",65.88,64.53,46.62,64.29,53,54.18,56.39,55.7,56.89,67.02,55.27,48.48,NA,46.62,67.02,57.3541666666667,"IT"
"149","05-28",66.27,64.87,46.94,64.63,53.41,54.66,56.93,56.12,57.33,67.48,55.65,48.94,NA,46.94,67.48,57.7691666666667,"IT"
"150","05-29",66.65,65.22,47.27,65.03,53.84,55.08,57.29,56.6,57.79,67.75,56.15,49.41,NA,47.27,67.75,58.1733333333333,"IT"
"151","05-30",66.94,65.56,47.61,65.42,54.27,55.5,57.69,57.05,58.26,68.05,56.65,49.66,NA,47.61,68.05,58.555,"IT"
"152","05-31",67.25,65.82,47.98,65.84,54.71,55.88,58.01,57.49,58.78,68.42,57.07,49.88,NA,47.98,68.42,58.9275,"IT"
"153","06-01",67.55,66.13,48.35,66.21,54.77,56.2,58.44,57.94,59.25,68.8,57.39,50.12,NA,48.35,68.8,59.2625,"IT"
"154","06-02",67.93,66.56,48.74,66.58,55.2,56.69,58.92,58.42,59.76,69.15,57.79,50.47,NA,48.74,69.15,59.6841666666667,"IT"
"155","06-03",68.26,66.97,49.05,66.89,55.45,57.12,59.39,58.88,60.14,69.52,58.15,50.74,NA,49.05,69.52,60.0466666666667,"IT"
"156","06-04",68.61,67.32,49.4,67.22,55.73,57.5,59.88,59.21,60.5,69.9,58.5,51.08,NA,49.4,69.9,60.4041666666667,"IT"
"157","06-05",68.98,67.67,49.75,67.56,56.07,57.93,60.38,59.57,60.92,70.28,58.85,51.43,NA,49.75,70.28,60.7825,"IT"
"158","06-06",69.27,67.98,50.09,67.9,56.45,58.27,60.63,59.92,61.4,70.65,59.27,51.64,NA,50.09,70.65,61.1225,"IT"
"159","06-07",69.56,68.29,50.42,68.22,56.87,58.6,60.98,60.3,61.89,71.02,59.59,51.89,NA,50.42,71.02,61.4691666666667,"IT"
"160","06-08",69.88,68.61,50.85,68.57,57.18,58.98,61.08,60.69,62.4,71.37,59.92,52.15,NA,50.85,71.37,61.8066666666667,"IT"
"161","06-09",70.23,68.97,51.23,68.84,57.45,59.38,61.51,61.17,62.86,71.69,60.23,52.39,NA,51.23,71.69,62.1625,"IT"
"162","06-10",70.53,69.36,51.54,69.19,57.75,59.83,62.06,61.67,63.23,72.05,60.59,52.64,NA,51.54,72.05,62.5366666666667,"IT"
"163","06-11",70.83,69.6,51.87,69.5,58.04,60.23,62.61,62.01,63.67,72.42,60.98,53.04,NA,51.87,72.42,62.9,"IT"
"164","06-12",71.13,69.88,52.18,69.8,58.33,60.64,62.97,62.35,64.09,72.8,61.39,53.44,NA,52.18,72.8,63.25,"IT"
"165","06-13",71.43,70.2,52.58,70.08,58.7,61.05,63.29,62.73,64.5,73.18,61.8,53.68,NA,52.58,73.18,63.6016666666667,"IT"
"166","06-14",71.74,70.49,52.95,70.38,59.12,61.44,63.61,63.13,64.95,73.55,62.16,53.9,NA,52.95,73.55,63.9516666666667,"IT"
"167","06-15",72.02,70.85,53.33,70.75,59.38,61.9,63.91,63.5,65.39,73.9,62.46,54.09,NA,53.33,73.9,64.29,"IT"
"168","06-16",72.33,71.23,53.63,71.07,59.59,62.27,64.23,63.98,65.84,74.12,62.73,54.28,NA,53.63,74.12,64.6083333333333,"IT"
"169","06-17",72.64,71.6,53.94,71.38,59.81,62.71,64.64,64.45,66.29,74.34,62.98,54.41,NA,53.94,74.34,64.9325,"IT"
"170","06-18",72.97,71.87,54.18,71.75,60.15,63.17,65.13,64.77,66.62,74.64,63.26,54.73,NA,54.18,74.64,65.27,"IT"
"171","06-19",73.36,72.09,54.4,72.16,60.48,63.59,65.48,65.05,66.91,75,63.59,55.08,NA,54.4,75,65.5991666666667,"IT"
"172","06-20",73.69,72.28,54.71,72.6,60.87,63.99,65.71,65.3,67.33,75.38,63.95,55.24,NA,54.71,75.38,65.9208333333333,"IT"
"173","06-21",73.95,72.55,55.01,73,61.29,64.4,65.97,65.53,67.72,75.74,64.11,55.4,NA,55.01,75.74,66.2225,"IT"
"174","06-22",74.18,72.79,55.38,73.39,61.61,64.85,66.23,65.87,68.11,76.11,64.28,55.56,NA,55.38,76.11,66.53,"IT"
"175","06-23",74.41,73.11,55.82,73.77,61.94,65.27,66.47,66.39,68.55,76.47,64.4,55.72,NA,55.82,76.47,66.86,"IT"
"176","06-24",74.7,73.46,56.09,74.2,62.29,65.68,66.87,66.89,68.97,76.79,64.52,56.06,NA,56.09,76.79,67.21,"IT"
