"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"168","06-16",55.78,39.93,30.92,51.32,37.25,43.45,40.85,34.26,62.32,76.05,44.16,56.61,NA,30.92,76.05,47.74,"Frankrijk"
"169","06-17",56.18,40.31,31.37,51.74,37.63,43.87,41.16,34.84,62.76,76.14,44.24,56.96,NA,31.37,76.14,48.1,"Frankrijk"
"170","06-18",56.64,40.59,31.85,52.18,37.98,44.3,41.47,35.25,63.24,76.37,44.65,57.4,NA,31.85,76.37,48.49,"Frankrijk"
"171","06-19",57.12,40.92,32.27,52.61,38.32,44.72,41.56,35.7,63.65,76.67,45.04,57.83,NA,32.27,76.67,48.87,"Frankrijk"
"172","06-20",57.4,41.27,32.75,53.06,38.71,45.02,41.6,36.2,64.1,77.06,45.43,58.13,NA,32.75,77.06,49.23,"Frankrijk"
"173","06-21",57.66,41.65,33.27,53.53,39.14,45.27,41.62,36.7,64.59,77.48,45.74,58.61,NA,33.27,77.48,49.61,"Frankrijk"
"174","06-22",57.97,42.03,33.8,54,39.51,45.58,41.69,37.2,65.14,77.78,45.94,58.97,NA,33.8,77.78,49.97,"Frankrijk"
"175","06-23",58.29,42.47,34.29,54.42,39.89,45.92,41.83,37.73,65.7,78.01,46.15,59.31,NA,34.29,78.01,50.33,"Frankrijk"
"176","06-24",58.6,42.88,34.77,54.82,40.25,46.35,42.15,38.27,66.16,78.18,46.39,59.8,NA,34.77,78.18,50.72,"Frankrijk"
"177","06-25",58.99,43.29,35.27,55.26,40.68,46.89,42.45,38.67,66.52,78.37,46.75,60.34,NA,35.27,78.37,51.12,"Frankrijk"
"178","06-26",59.39,43.63,35.81,55.66,41.11,47.41,42.6,39.04,66.95,78.64,47.25,60.86,NA,35.81,78.64,51.53,"Frankrijk"
"179","06-27",59.68,43.97,36.36,56.09,41.63,47.91,42.78,39.41,67.39,79.04,47.8,61.27,NA,36.36,79.04,51.94,"Frankrijk"
"180","06-28",60.07,44.27,36.84,56.54,42.16,48.46,42.95,39.82,67.87,79.47,48.29,61.67,NA,36.84,79.47,52.37,"Frankrijk"
"181","06-29",60.41,44.6,37.33,56.97,42.57,49.02,43.18,40.23,68.5,79.78,48.75,62.06,NA,37.33,79.78,52.78,"Frankrijk"
"182","06-30",60.64,45.03,37.82,57.21,43.02,49.55,43.44,40.71,69.15,80,49.14,62.42,NA,37.82,80,53.18,"Frankrijk"
"183","07-01",60.97,45.46,38.28,57.48,43.53,50.09,43.85,41.13,69.61,79.67,49.41,62.99,NA,38.28,79.67,53.54,"Frankrijk"
"184","07-02",61.3,45.81,38.78,57.74,44.08,50.75,44.25,41.48,70.07,79.92,49.73,63.6,NA,38.78,79.92,53.96,"Frankrijk"
"185","07-03",61.64,46.22,39.29,58.04,44.63,51.41,44.59,41.84,70.52,80.24,50.4,64.2,NA,39.29,80.24,54.42,"Frankrijk"
"186","07-04",61.95,46.55,39.81,58.43,45.23,51.76,44.88,42.21,71.03,80.71,51.15,64.7,NA,39.81,80.71,54.87,"Frankrijk"
"187","07-05",62.34,46.92,40.4,58.85,45.86,52.17,45.23,42.56,71.53,81.2,51.77,65.2,NA,40.4,81.2,55.34,"Frankrijk"
"188","07-06",62.63,47.29,40.97,59.28,46.39,52.42,45.53,42.96,72.07,81.61,52.36,65.74,NA,40.97,81.61,55.77,"Frankrijk"
"189","07-07",62.89,47.72,41.54,59.67,46.92,52.76,45.82,43.6,72.63,81.87,52.85,66.35,NA,41.54,81.87,56.22,"Frankrijk"
"190","07-08",63.24,48.14,42.11,60.04,47.46,53.33,46.22,44.25,73.06,81.99,53.3,66.86,NA,42.11,81.99,56.67,"Frankrijk"
"191","07-09",63.83,48.47,42.7,60.42,48.02,53.96,46.6,44.82,73.49,82.13,53.75,67.54,NA,42.7,82.13,57.14,"Frankrijk"
"192","07-10",64.44,48.8,43.25,60.83,48.6,54.55,46.94,45.41,73.92,82.39,54.34,68.16,NA,43.25,82.39,57.64,"Frankrijk"
"193","07-11",64.82,49.18,43.79,61.27,49.23,55.07,47.36,46,74.28,82.84,54.97,68.37,NA,43.79,82.84,58.1,"Frankrijk"
"194","07-12",65.22,49.53,44.33,61.77,49.86,55.54,47.79,46.65,74.72,83.34,55.44,68.74,NA,44.33,83.34,58.58,"Frankrijk"
"195","07-13",65.76,49.91,44.91,62.28,50.41,56.04,48.18,47.31,75.24,83.73,55.78,69.15,NA,44.91,83.73,59.06,"Frankrijk"
"196","07-14",66.42,50.36,45.47,62.77,51.02,56.55,48.63,48.01,75.72,84.1,56.23,69.69,NA,45.47,84.1,59.58,"Frankrijk"
"197","07-15",66.95,50.79,45.95,63.22,51.52,57.09,49.07,48.7,76.12,84.3,56.69,70.27,NA,45.95,84.3,60.06,"Frankrijk"
"198","07-16",67.59,51.16,46.43,63.65,52.02,57.66,49.54,49.3,76.43,84.38,57.12,70.98,NA,46.43,84.38,60.52,"Frankrijk"
"199","07-17",68.2,51.57,46.89,64.04,52.64,58.24,49.75,49.94,76.65,84.44,57.69,71.6,NA,46.89,84.44,60.97,"Frankrijk"
"200","07-18",68.44,51.93,47.38,64.57,53.29,58.7,49.98,50.6,77.02,84.53,58.3,72.22,NA,47.38,84.53,61.41,"Frankrijk"
"201","07-19",68.76,52.31,47.92,65.13,53.94,59.23,49.98,51.14,77.41,84.65,58.72,72.54,NA,47.92,84.65,61.81,"Frankrijk"
"202","07-20",69.11,52.73,48.49,65.69,54.5,59.76,51.11,51.73,77.89,84.73,59.09,72.99,NA,48.49,84.73,62.32,"Frankrijk"
"203","07-21",69.49,53.19,49.06,66.2,55.01,60.32,51.56,52.46,78.35,84.7,59.49,73.47,NA,49.06,84.7,62.77,"Frankrijk"
"204","07-22",69.85,53.7,49.63,66.72,55.54,60.92,52.05,53.18,78.68,84.62,59.94,74.06,NA,49.63,84.62,63.24,"Frankrijk"
"205","07-23",70.23,54.22,50.18,67.21,56.08,61.5,52.54,53.81,79.17,84.57,60.49,74.74,NA,50.18,84.57,63.73,"Frankrijk"
"206","07-24",70.68,54.69,50.73,67.72,56.63,62.11,52.92,54.44,79.63,84.62,61.01,75.46,NA,50.73,84.62,64.22,"Frankrijk"
"207","07-25",71.06,55.18,51.31,68.26,57.22,62.45,53.37,55.11,80.05,84.74,61.59,76.11,NA,51.31,84.74,64.7,"Frankrijk"
"208","07-26",71.36,55.71,51.92,68.78,57.8,62.79,53.77,55.76,80.45,84.92,62.05,76.64,NA,51.92,84.92,65.16,"Frankrijk"
"209","07-27",71.67,56.21,52.45,69.32,58.37,63.08,54.18,56.42,80.85,85.01,62.57,77.19,NA,52.45,85.01,65.61,"Frankrijk"
"210","07-28",71.97,56.75,53.01,69.87,58.9,63.45,54.67,57.13,81.31,84.84,63.1,77.61,NA,53.01,84.84,66.05,"Frankrijk"
"211","07-29",72.28,57.28,53.5,70.41,59.41,63.99,55.18,57.87,81.67,84.87,63.67,78.1,NA,53.5,84.87,66.52,"Frankrijk"
"212","07-30",72.89,57.72,53.97,70.94,59.94,64.58,55.71,58.53,82.09,84.97,64.26,78.76,NA,53.97,84.97,67.03,"Frankrijk"
"213","07-31",73.51,58.23,54.5,71.49,60.46,65.16,56.18,59.17,82.46,82.8,64.92,79.35,NA,54.5,82.8,67.35,"Frankrijk"
"214","08-01",74.1,58.76,55.01,72,61.04,65.7,56.57,59.8,82.77,85.47,65.55,79.95,NA,55.01,85.47,68.06,"Frankrijk"
"215","08-02",74.75,59.24,55.5,72.53,61.63,66.22,56.95,60.46,83.17,85.84,66.06,80.45,NA,55.5,85.84,68.57,"Frankrijk"
"216","08-03",75.35,59.81,55.98,73.09,62.2,66.76,57.41,61.03,83.65,86.09,66.63,80.88,NA,55.98,86.09,69.07,"Frankrijk"
"217","08-04",75.8,60.38,56.48,73.59,62.72,67.3,57.83,61.7,84.17,86.33,67.15,81.31,NA,56.48,86.33,69.56,"Frankrijk"
"218","08-05",76.29,60.93,57.02,74.13,63.18,67.84,58.29,62.37,84.59,86.67,67.76,81.78,NA,57.02,86.67,70.07,"Frankrijk"
"219","08-06",76.79,61.45,57.58,74.68,63.75,68.39,58.76,62.96,85.06,87.07,68.42,82.4,NA,57.58,87.07,70.61,"Frankrijk"
"220","08-07",77.29,62.04,58.14,75.23,64.21,68.98,59.19,63.52,85.52,87.51,69.12,83.01,NA,58.14,87.51,71.15,"Frankrijk"
"221","08-08",77.81,62.61,58.7,75.77,64.76,69.53,59.54,64.11,86.04,88.02,69.78,83.52,NA,58.7,88.02,71.68,"Frankrijk"
"222","08-09",78.3,63.18,60.35,76.32,65.33,70.04,59.94,64.72,86.86,88.56,70.42,84.03,NA,59.94,88.56,72.34,"Frankrijk"
"223","08-10",78.81,63.75,59.67,76.86,65.87,70.54,60.24,65.33,87.17,89.05,71.05,84.54,NA,59.67,89.05,72.74,"Frankrijk"
"224","08-11",79.36,64.27,60.11,77.36,66.39,71.11,60.7,65.93,87.73,89.46,71.62,84.98,NA,60.11,89.46,73.25,"Frankrijk"
"225","08-12",79.91,64.83,60.49,77.82,66.91,71.73,61.15,66.54,88.24,89.8,72.22,85.42,NA,60.49,89.8,73.75,"Frankrijk"
"226","08-13",80.52,65.34,60.97,78.27,67.43,72.29,61.61,67.08,88.76,90.08,72.85,85.85,NA,60.97,90.08,74.25,"Frankrijk"
"227","08-14",81.12,65.84,61.41,78.65,68.01,72.85,62.02,67.67,89.32,90.37,73,86.24,NA,61.41,90.37,74.71,"Frankrijk"
"228","08-15",81.72,66.37,61.88,79,68.56,73.41,62.45,68.28,89.93,90.76,74.22,86.6,NA,61.88,90.76,75.26,"Frankrijk"
"229","08-16",82.28,66.9,62.37,79.35,69.11,73.93,62.84,68.84,90.48,91.15,74.84,87.02,NA,62.37,91.15,75.76,"Frankrijk"
"230","08-17",82.84,67.48,62.86,79.7,69.58,74.46,63.31,69.43,91.08,91.45,75.42,87.46,NA,62.86,91.45,76.26,"Frankrijk"
"231","08-18",83.38,68.1,63.35,80.03,70.02,74.99,63.75,70.04,91.69,91.74,75.99,87.92,NA,63.35,91.74,76.75,"Frankrijk"
"232","08-19",83.95,68.7,63.8,80.36,70.47,75.54,64.18,70.67,92.22,92.05,76.56,88.4,NA,63.8,92.22,77.24,"Frankrijk"
"233","08-20",84.54,69.26,64.24,80.69,70.98,76.14,64.6,71.13,92.76,92.32,77.1,88.97,NA,64.24,92.76,77.73,"Frankrijk"
"234","08-21",85.13,69.82,64.58,81.13,71.52,76.53,64.99,71.62,93.31,92.69,77.74,89.51,NA,64.58,93.31,78.21,"Frankrijk"
"235","08-22",85.68,70.47,64.92,81.53,72.01,76.9,65.42,72.06,93.88,93.11,78.38,89.81,NA,64.92,93.88,78.68,"Frankrijk"
"236","08-23",86.23,71.09,65.4,81.92,72.5,77.58,65.84,72.5,93.28,93.49,78.91,90.06,NA,65.4,93.49,79.07,"Frankrijk"
"237","08-24",86.79,71.7,65.89,82.29,72.96,77.99,66.25,72.97,93.77,93.65,79.49,90.34,NA,65.89,93.77,79.51,"Frankrijk"
"238","08-25",87.36,72.28,66.38,82.6,73.42,78.34,66.7,73.46,94.25,93.82,80.06,90.58,NA,66.38,94.25,79.94,"Frankrijk"
"239","08-26",87.92,72.86,66.77,82.88,73.86,78.73,67.15,73.96,93.41,93.95,80.63,90.81,NA,66.77,93.95,80.24,"Frankrijk"
"240","08-27",88.49,73.42,67.18,83.14,74.3,79.08,67.62,74.22,93.66,94.1,81.21,91.14,NA,67.18,94.1,80.63,"Frankrijk"
"241","08-28",89.08,73.97,67.59,83.39,74.7,79.5,67.99,74.5,93.83,94.21,81.75,91.47,NA,67.59,94.21,81,"Frankrijk"
"242","08-29",89.56,74.54,68,83.66,75.25,79.73,68.39,74.97,93.96,94.38,82.29,91.54,NA,68,94.38,81.36,"Frankrijk"
"243","08-30",90.05,75.17,68.42,83.97,75.8,79.97,68.81,75.4,94.21,94.58,82.73,91.68,NA,68.42,94.58,81.73,"Frankrijk"
"244","08-31",90.43,75.8,68.88,84.32,76.29,80.21,69.23,75.87,94.6,94.65,83.18,91.89,NA,68.88,94.65,82.11,"Frankrijk"
"245","09-01",90.63,76.29,69.27,84.46,76.76,80.57,69.43,76.39,95,94.62,83.52,91.45,NA,69.27,95,82.37,"Frankrijk"
"246","09-02",90.95,76.78,69.6,84.66,77.15,80.85,69.71,76.89,95.19,94.75,83.91,91.76,NA,69.6,95.19,82.68,"Frankrijk"
"247","09-03",91.38,77.13,69.98,84.83,77.52,81.29,70.02,77.29,95.33,94.96,84.27,92.16,NA,69.98,95.33,83.01,"Frankrijk"
"248","09-04",91.81,77.51,70.35,85.11,77.91,81.78,70.19,77.7,95.42,95.14,84.7,92.56,NA,70.19,95.42,83.35,"Frankrijk"
"249","09-05",91.93,78,70.75,85.43,78.36,82.03,70.25,78.08,95.5,95.43,85.16,92.82,NA,70.25,95.5,83.64,"Frankrijk"
"250","09-06",91.97,78.43,71.16,85.76,78.81,82.16,70.44,78.48,95.5,95.69,85.44,93.01,NA,70.44,95.69,83.9,"Frankrijk"
"251","09-07",91.98,78.84,71.61,86.11,79,82.4,70.73,78.94,95.6,95.81,85.71,93.25,NA,70.73,95.81,84.17,"Frankrijk"
"252","09-08",92,79.29,72.05,86.27,79.17,82.68,70.92,79.45,95.69,95.89,86,93.54,NA,70.92,95.89,84.41,"Frankrijk"
"253","09-09",92.03,79.75,72.36,86.46,79.27,82.93,71.09,79.96,95.77,96.02,86.33,93.62,NA,71.09,96.02,84.63,"Frankrijk"
"254","09-10",92.35,79.85,72.71,86.66,79.53,83.27,71.28,80.41,95.93,96.21,86.63,93.81,NA,71.28,96.21,84.89,"Frankrijk"
"255","09-11",92.68,79.95,73.1,86.8,79.88,83.6,71.36,80.78,96.18,96.37,86.98,94.04,NA,71.36,96.37,85.14,"Frankrijk"
"256","09-12",92.81,80.06,73.5,86.95,80.33,83.83,71.45,80.98,96.48,96.69,87.37,94.2,NA,71.45,96.69,85.39,"Frankrijk"
"257","09-13",92.85,80.16,73.91,87.27,80.78,84.05,71.59,80.6,96.7,96.9,87.52,94.39,NA,71.59,96.9,85.56,"Frankrijk"
"258","09-14",92.92,80.39,74.33,87.58,81.14,84.32,71.63,81.79,96.96,96.9,87.65,94.57,NA,71.63,96.96,85.85,"Frankrijk"
"259","09-15",92.93,80.59,74.75,87.84,81.48,84.63,71.6,82.35,97.3,96.9,87.71,94.77,NA,71.6,97.3,86.07,"Frankrijk"
"260","09-16",93.01,80.79,75.07,88.11,81.73,84.9,71.72,82.89,97.46,96.94,87.88,95.07,NA,71.72,97.46,86.3,"Frankrijk"
"261","09-17",93.19,80.9,75.33,88.44,82.07,85.26,71.83,83.25,97.65,96.97,88.1,95.27,NA,71.83,97.65,86.52,"Frankrijk"
"262","09-18",93.38,81.08,75.58,88.76,82.42,85.66,71.77,83.67,97.79,96.96,88.52,95.57,NA,71.77,97.79,86.76,"Frankrijk"
"263","09-19",93.42,81.34,75.86,88.9,82.85,85.79,71.79,84.09,97.78,97.14,88.94,95.66,NA,71.79,97.78,86.96,"Frankrijk"
"264","09-20",93.43,81.61,76.2,89.08,83.28,85.93,71.85,84.31,97.8,97.35,89.35,95.81,NA,71.85,97.8,87.17,"Frankrijk"
"265","09-21",93.46,81.92,76.62,89.22,83.59,86.15,71.9,84.91,98.02,97.24,89.6,95.9,NA,71.9,98.02,87.38,"Frankrijk"
"266","09-22",93.49,82.35,77.05,89.31,83.84,86.36,71.93,85.36,98.26,97.35,89.87,95.98,NA,71.93,98.26,87.6,"Frankrijk"
"267","09-23",93.48,82.79,77.35,89.25,84.05,86.59,72.08,85.84,98.28,97.5,90.21,96.14,NA,72.08,98.28,87.8,"Frankrijk"
"268","09-24",93.5,83.06,77.59,89.28,84.11,86.92,72.27,86.15,98.28,97.68,90.57,96.36,NA,72.27,98.28,87.98,"Frankrijk"
"269","09-25",93.54,83.36,77.66,89.28,84.31,87.23,72.24,86.48,98.02,97.76,90.98,96.6,NA,72.24,98.02,88.12,"Frankrijk"
"270","09-26",93.57,83.59,77.71,89.35,84.67,87.44,72.31,86.77,97.92,97.88,91.36,96.76,NA,72.31,97.92,88.28,"Frankrijk"
"271","09-27",93.61,83.8,77.85,89.57,85.03,87.69,72.42,87.07,97.98,97.92,91.58,96.83,NA,72.42,97.98,88.45,"Frankrijk"
"272","09-28",93.65,84.07,78.24,89.81,85.26,87.92,72.55,87.42,98.2,97.75,91.7,96.68,NA,72.55,98.2,88.6,"Frankrijk"
"273","09-29",93.66,84.34,78.62,89.92,85.53,88.14,72.75,87.85,98.46,97.59,91.9,96.96,NA,72.75,98.46,88.81,"Frankrijk"
"274","09-30",93.63,84.6,78.8,90,85.77,88.44,73.03,88.28,98.63,97.31,92.1,97.04,NA,73.03,98.63,88.97,"Frankrijk"
"275","10-01",93.65,84.64,78.96,90.07,85.92,88.72,73.23,88.55,98.09,97.19,92.29,97.29,NA,73.23,98.09,89.05,"Frankrijk"
"276","10-02",93.69,84.99,79.14,90.16,86.08,89.02,73.37,88.79,98.31,97.17,92.67,97.49,NA,73.37,98.31,89.24,"Frankrijk"
"277","10-03",93.71,85.31,79.25,90.28,86.36,89.22,73.54,89.04,98.37,97.41,93.04,97.5,NA,73.54,98.37,89.42,"Frankrijk"
"278","10-04",93.65,85.71,79.36,90.49,86.66,89.45,73.66,89.27,98.46,97.71,93.23,97.43,NA,73.66,98.46,89.59,"Frankrijk"
"279","10-05",93.64,86.12,79.67,90.69,86.87,89.63,73.72,89.58,98.69,97.7,93.44,97.45,NA,73.72,98.69,89.77,"Frankrijk"
"280","10-06",93.57,86.52,79.88,90.73,86.72,89.74,73.87,90.02,99,97.7,93.56,97.48,NA,73.87,99,89.9,"Frankrijk"
"281","10-07",93.55,86.9,80,90.78,86.85,89.74,74.06,90.4,98.98,97.65,93.72,97.62,NA,74.06,98.98,90.02,"Frankrijk"
"282","10-08",93.7,87.17,80.11,90.83,86.86,89.86,74.28,90.68,98.79,97.68,93.87,97.8,NA,74.28,98.79,90.14,"Frankrijk"
"283","10-09",93.74,87.4,80.25,90.86,86.99,89.97,74.28,90.93,98.57,97.75,94.27,97.99,NA,74.28,98.57,90.25,"Frankrijk"
"284","10-10",93.72,87.62,80.22,91.02,87.19,90.06,74.29,91.25,98.44,98.05,94.65,98.14,NA,74.29,98.44,90.39,"Frankrijk"
"285","10-11",93.73,87.8,80.25,91.29,87.4,90.11,74.35,91.52,98.47,98.29,94.66,98.27,NA,74.35,98.47,90.51,"Frankrijk"
"286","10-12",93.73,87.98,80.35,91.61,87.54,90.1,74.34,91.77,98.83,98.19,94.72,98.35,NA,74.34,98.83,90.63,"Frankrijk"
"287","10-13",93.73,88.28,80.47,91.82,87.56,90.18,74.28,92.12,99.3,98.07,94.66,98.39,NA,74.28,99.3,90.74,"Frankrijk"
"288","10-14",93.71,88.55,80.45,91.98,87.46,90.25,74.43,92.52,99.47,97.86,94.55,98.46,NA,74.43,99.47,90.81,"Frankrijk"
"289","10-15",93.76,88.82,80.42,92.11,87.18,90.38,74.61,92.75,99.6,97.53,94.44,98.67,NA,74.61,99.6,90.86,"Frankrijk"
"290","10-16",93.82,89.07,80.47,92.22,86.94,90.58,74.73,92.95,99.67,97.13,94.62,98.91,NA,74.73,99.67,90.93,"Frankrijk"
"291","10-17",93.86,89.32,80.51,92.36,86.86,90.68,74.84,93.13,99.68,96.95,94.86,99.1,NA,74.84,99.68,91.01,"Frankrijk"
"292","10-18",93.73,89.62,80.66,92.56,86.89,90.84,74.86,93.25,99.65,96.9,94.78,99.26,NA,74.86,99.65,91.08,"Frankrijk"
"293","10-19",93.6,89.96,80.95,92.76,86.69,90.86,74.85,93.34,99.72,96.84,95.01,99.37,NA,74.85,99.72,91.16,"Frankrijk"
"294","10-20",93.54,90.34,81.24,92.94,86.51,90.93,74.94,93.64,98.7,96.77,95.38,99.37,NA,74.94,98.7,91.19,"Frankrijk"
"295","10-21",93.56,90.71,81.44,93.12,86.44,90.95,75.05,93.92,98.64,96.84,95.41,99.43,NA,75.05,98.64,91.29,"Frankrijk"
"296","10-22",93.54,90.99,81.65,93.12,86.32,90.99,75.11,94.01,98.56,96.82,95.2,99.51,NA,75.11,98.56,91.32,"Frankrijk"
"297","10-23",93.67,91.29,81.87,93.14,86.27,91.09,75.03,94.18,98.56,96.92,95.1,99.69,NA,75.03,98.56,91.4,"Frankrijk"
"298","10-24",93.66,91.52,82.12,93.27,86.45,91.07,75.02,94.22,98.56,97.37,95.1,99.77,NA,75.02,98.56,91.51,"Frankrijk"
"299","10-25",93.65,91.71,82.4,93.4,86.63,91.09,75.08,94.3,98.6,97.8,94.89,99.77,NA,75.08,98.6,91.61,"Frankrijk"
"300","10-26",93.6,91.85,82.7,93.56,86.71,91.12,75.06,94.33,98.86,97.92,94.68,99.69,NA,75.06,98.86,91.67,"Frankrijk"
"301","10-27",93.53,91.99,83.01,93.65,86.72,91.05,75.08,94.36,99.03,97.93,94.53,99.69,NA,75.08,99.03,91.71,"Frankrijk"
"302","10-28",93.55,91.93,83.22,93.65,86.68,91.01,75.13,94.26,98.94,98,94.44,99.67,NA,75.13,98.94,91.71,"Frankrijk"
"303","10-29",93.58,91.65,83.3,93.57,86.7,91.06,75.19,93.8,98.72,98.07,94.45,99.79,NA,75.19,98.72,91.66,"Frankrijk"
"304","10-30",93.6,91.44,83.29,93.52,86.81,91.14,75.09,93.42,98.59,98.22,94.57,99.9,NA,75.09,98.59,91.63,"Frankrijk"
"305","10-31",93.62,91.31,83.2,93.54,86.94,91.13,74.91,93.12,98.02,98.18,94.69,99.96,NA,74.91,98.18,91.55,"Frankrijk"
"306","11-01",93.55,91.04,83.21,93.7,86.9,91.08,74.84,93.08,98.45,100,94.55,100,NA,74.84,100,91.7,"Frankrijk"
"307","11-02",93.27,90.74,83.32,93.85,86.62,90.88,74.72,93.03,98.69,100,94.04,100,NA,74.72,100,91.6,"Frankrijk"
"308","11-03",92.98,90.49,83.38,93.87,86.35,90.48,74.67,92.99,98.88,100,93.35,99.94,NA,74.67,100,91.45,"Frankrijk"
"309","11-04",92.88,90.31,83.24,93.79,86.12,90.25,74.64,93.02,98.96,100,92.72,99.96,NA,74.64,100,91.32,"Frankrijk"
"310","11-05",92.69,89.93,83.08,93.62,85.84,90.09,74.54,93.07,98.88,100,92.03,99.18,NA,74.54,100,91.08,"Frankrijk"
"311","11-06",92.6,89.52,82.97,93.44,85.72,89.86,74.32,93.28,98.83,99.78,91.61,99.21,NA,74.32,99.78,90.93,"Frankrijk"
"312","11-07",92.15,88.94,82.96,93.34,85.77,89.44,73.98,93.25,98.74,99.81,91.3,99.17,NA,73.98,99.81,90.74,"Frankrijk"
"313","11-08",91.75,88.43,82.89,93.24,85.78,88.95,73.68,92.86,98.61,99.91,90.67,99.25,NA,73.68,99.91,90.5,"Frankrijk"
"314","11-09",91.35,87.97,82.86,93.08,85.62,88.45,73.41,92.85,98.63,99.63,90,99.25,NA,73.41,99.63,90.26,"Frankrijk"
"315","11-10",91,87.66,82.72,92.83,85.45,87.97,73.16,93.03,98.61,99.21,89.35,99.15,NA,73.16,99.21,90.01,"Frankrijk"
"316","11-11",90.88,87.27,82.48,92.65,85.37,87.55,73.03,93.23,98.47,99.02,88.7,99.15,NA,73.03,99.02,89.82,"Frankrijk"
"317","11-12",90.83,86.68,82.12,92.37,85.16,87.26,72.86,93.15,98.21,98.62,88.05,99.19,NA,72.86,98.62,89.54,"Frankrijk"
"318","11-13",90.64,86.17,81.81,92.15,84.93,87.01,72.48,93.09,97.96,98.37,87.52,99.21,NA,72.48,98.37,89.28,"Frankrijk"
"319","11-14",90.25,85.7,81.42,91.98,84.63,86.62,71.99,93,97.53,98.44,87.12,99.19,NA,71.99,98.44,88.99,"Frankrijk"
"320","11-15",89.8,85.19,80.97,91.84,84.5,86.33,71.53,92.78,97.08,98.55,86.46,99.08,NA,71.53,98.55,88.68,"Frankrijk"
"321","11-16",89.34,84.74,80.54,91.69,84.24,86.03,71.11,92.5,96.71,98.34,85.86,99.1,NA,71.11,98.34,88.35,"Frankrijk"
"322","11-17",88.86,84.35,80.15,91.35,83.91,85.72,70.71,92.38,96.35,98.06,85.24,99.13,NA,70.71,98.06,88.02,"Frankrijk"
"323","11-18",88.59,84.01,79.65,91.03,83.58,85.44,70.4,92.21,95.83,97.93,84.7,99.02,NA,70.4,97.93,87.7,"Frankrijk"
"324","11-19",88.37,83.51,79.14,90.72,83.38,85.15,70.06,91.67,95.18,97.68,84.18,99.01,NA,70.06,97.68,87.34,"Frankrijk"
"325","11-20",88.28,83.04,78.54,90.4,83.06,84.98,69.66,90.84,94.37,97.17,83.76,98.96,NA,69.66,97.17,86.92,"Frankrijk"
"326","11-21",87.91,82.57,77.83,90.13,82.74,84.82,69.34,90.03,93.55,96.85,83.31,98.88,NA,69.34,96.85,86.5,"Frankrijk"
"327","11-22",87.53,82.04,77.09,89.98,82.17,84.61,69.1,89.14,93.08,96.46,82.57,98.46,NA,69.1,96.46,86.02,"Frankrijk"
"328","11-23",87.12,81.55,76.61,89.89,81.38,84.28,68.88,88.36,93.16,95.84,81.8,98.35,NA,68.88,95.84,85.6,"Frankrijk"
"329","11-24",86.61,81.25,76.23,89.63,80.52,83.91,68.66,87.95,93.21,95.13,80.9,98.24,NA,68.66,95.13,85.19,"Frankrijk"
"330","11-25",86.1,81.01,75.6,89.31,79.79,83.46,68.46,87.52,93.08,94.44,80.07,98.09,NA,68.46,94.44,84.74,"Frankrijk"
"331","11-26",85.63,80.79,74.83,88.92,79.07,83.1,68.15,86.85,93.11,93.74,79.29,98.03,NA,68.15,93.74,84.29,"Frankrijk"
"332","11-27",85.21,80.43,74.02,88.59,78.34,82.72,67.61,86.19,93.31,93.09,78.71,98.1,NA,67.61,93.31,83.86,"Frankrijk"
"333","11-28",84.75,79.96,73.23,88.28,77.77,82.08,67.09,85.66,93.42,92.5,78.03,97.94,NA,67.09,93.42,83.39,"Frankrijk"
"334","11-29",84.34,79.41,72.6,88.02,77.39,81.32,66.49,85.33,93.42,91.81,77.08,97.44,NA,66.49,93.42,82.89,"Frankrijk"
"335","11-30",83.96,78.75,72.15,87.69,76.79,80.57,65.86,84.93,93.49,90.95,76.25,96.89,NA,65.86,93.49,82.36,"Frankrijk"
"336","12-01",83.58,78.09,71.72,87.01,76.16,79.78,65.22,84.78,93.49,89.95,75.61,95.99,NA,65.22,93.49,81.78,"Frankrijk"
"337","12-02",83.2,77.5,71.18,86.34,75.54,79.06,64.61,84.83,92.89,88.95,74.68,95.36,NA,64.61,92.89,81.18,"Frankrijk"
"338","12-03",83.03,76.8,70.41,85.55,74.94,78.42,64.02,84.69,92.12,88.1,73.83,94.88,NA,64.02,92.12,80.57,"Frankrijk"
"339","12-04",83,76.16,69.69,84.8,74.43,77.78,63.35,84.5,91.39,87.21,73.34,94.39,NA,63.35,91.39,80,"Frankrijk"
"340","12-05",82.64,75.41,69.06,84.09,74.01,77.1,62.79,84.21,90.68,86.56,72.76,93.77,NA,62.79,90.68,79.42,"Frankrijk"
"341","12-06",82.26,74.51,68.42,83.43,73.71,76.51,62.16,83.9,90.25,85.93,71.88,93.04,NA,62.16,90.25,78.83,"Frankrijk"
"342","12-07",81.9,73.67,67.9,82.79,73.22,75.93,61.5,83.59,90.16,85.08,71.1,92.17,NA,61.5,90.16,78.25,"Frankrijk"
"343","12-08",81.56,73.03,67.41,82.15,72.73,75.28,60.96,83.36,90.29,84.21,70.29,91.33,NA,60.96,90.29,77.72,"Frankrijk"
"344","12-09",81.19,72.45,66.72,81.36,72.17,74.73,60.37,83.06,89.87,83.05,69.46,90.5,NA,60.37,89.87,77.08,"Frankrijk"
