"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"62","03-02",18.73,24.78,29.13,42.85,42.49,36.82,25.91,25.11,24.06,0,0,25.38,NA,0,42.85,24.6,"Letland"
"63","03-03",18.01,24.33,28.6,42.45,42.13,36.39,25.72,24.45,23.68,0,0,25.6,NA,0,42.45,24.28,"Letland"
"64","03-04",17.35,23.85,28.13,42.01,41.79,35.96,25.56,23.8,23.34,0,0,25.84,NA,0,42.01,23.97,"Letland"
"65","03-05",16.81,23.34,27.71,41.54,41.45,35.57,25.35,23.16,23.06,0,0,26.08,NA,0,41.54,23.67,"Letland"
"66","03-06",16.27,22.83,27.12,41.09,41.14,35.19,25.03,22.55,22.66,0,0,26.35,NA,0,41.14,23.35,"Letland"
"67","03-07",15.76,22.2,26.44,40.7,40.88,34.82,24.71,22,22.34,0,0,26.64,NA,0,40.88,23.04,"Letland"
"68","03-08",15.27,21.56,25.76,40.39,40.66,34.42,24.41,21.49,22.06,0,0,26.86,NA,0,40.66,22.74,"Letland"
"69","03-09",14.85,20.96,25.1,40.07,40.41,33.98,24.13,21.23,21.78,0,0,27.07,NA,0,40.41,22.46,"Letland"
"70","03-10",14.46,20.41,24.43,39.81,40.09,33.55,23.89,21.02,21.45,0,0,27.31,NA,0,40.09,22.2,"Letland"
"71","03-11",13.95,19.86,23.73,39.46,39.77,33.15,23.67,20.84,21.06,0,0,27.58,NA,0,39.77,21.92,"Letland"
"72","03-12",13.45,19.32,23.04,39.17,39.45,32.77,23.44,20.63,20.64,0,0,27.87,NA,0,39.45,21.65,"Letland"
"73","03-13",12.98,18.95,22.36,38.91,39.16,32.39,23.19,20.44,20.26,0,0,28.11,NA,0,39.16,21.4,"Letland"
"74","03-14",12.51,18.57,21.66,38.66,38.87,32,22.96,20.17,19.91,0,0,28.34,NA,0,38.87,21.14,"Letland"
"75","03-15",11.97,18.21,20.98,38.41,38.59,31.62,22.74,19.86,19.58,0,0,28.61,NA,0,38.59,20.88,"Letland"
"76","03-16",11.38,17.77,20.34,38.13,38.3,31.28,22.52,19.52,19.28,0,0,28.91,NA,0,38.3,20.62,"Letland"
"77","03-17",10.81,17.28,19.7,37.76,38.06,30.92,22.32,19.24,19,0,0,29.28,NA,0,38.06,20.36,"Letland"
"78","03-18",10.26,16.79,19.05,37.45,37.78,30.5,22.13,18.98,18.63,0,0,29.67,NA,0,37.78,20.1,"Letland"
"79","03-19",9.71,16.26,18.4,37.11,37.51,30.08,21.93,18.79,18.24,0,0,30.09,NA,0,37.51,19.84,"Letland"
"80","03-20",9.17,15.7,17.75,36.72,37.27,29.65,21.74,18.6,17.88,0,0,30.52,NA,0,37.27,19.58,"Letland"
"81","03-21",8.62,15.17,17.08,36.33,36.98,29.19,21.56,18.39,17.54,0,0,30.95,NA,0,36.98,19.32,"Letland"
"82","03-22",8.08,14.71,16.39,35.96,36.65,28.75,21.41,18.27,17.18,0,0,31.38,NA,0,36.65,19.07,"Letland"
"83","03-23",7.61,14.25,15.73,35.56,36.3,28.3,21.27,18.11,16.92,0,0,31.82,NA,0,36.3,18.82,"Letland"
"84","03-24",7.11,13.8,15.1,35.18,35.96,27.87,21.1,17.9,16.73,0,0,32.27,NA,0,35.96,18.59,"Letland"
"85","03-25",6.54,13.41,14.51,34.81,35.58,27.48,20.94,17.7,16.49,0,0,32.73,NA,0,35.58,18.35,"Letland"
"86","03-26",6.01,13.1,13.93,34.48,35.2,27.13,20.79,17.37,16.21,0,0,33.14,NA,0,35.2,18.11,"Letland"
"87","03-27",5.51,12.82,13.37,34.15,34.85,26.82,20.63,17.01,15.92,0,0,33.51,NA,0,34.85,17.88,"Letland"
"88","03-28",4.99,12.56,12.8,33.83,34.48,26.51,20.4,16.72,15.64,0,0,33.9,NA,0,34.48,17.65,"Letland"
"89","03-29",4.49,12.27,12.25,33.49,34.12,26.19,20.21,16.52,15.44,0,0,34.27,NA,0,34.12,17.44,"Letland"
"90","03-30",4.04,11.95,11.71,33.16,33.71,25.84,20.04,16.29,15.27,0,0,34.64,NA,0,33.71,17.22,"Letland"
"91","03-31",3.57,11.54,11.21,32.84,33.32,25.46,19.88,16.08,15.14,0,0,35,NA,0,33.32,17,"Letland"
"92","04-01",3.22,11.13,10.7,32.47,32.94,25.16,19.77,15.9,14.97,0,0,34.96,NA,0,32.94,16.77,"Letland"
"93","04-02",3.05,10.75,10.17,32.06,32.57,24.9,19.67,15.58,14.8,0,0,34.73,NA,0,32.57,16.52,"Letland"
"94","04-03",2.94,10.38,9.64,31.67,32.23,24.64,19.56,15.29,14.65,0,0,34.52,NA,0,32.23,16.29,"Letland"
"95","04-04",2.79,10.01,9.25,31.26,31.9,24.36,19.43,15.11,14.5,0,0,34.4,NA,0,31.9,16.08,"Letland"
"96","04-05",2.64,9.66,9.01,30.92,31.59,24.1,19.3,14.98,14.37,0,0,34.34,NA,0,31.59,15.91,"Letland"
"97","04-06",2.47,9.3,8.78,30.57,31.27,23.83,19.16,14.82,14.25,0,0,34.22,NA,0,31.27,15.72,"Letland"
"98","04-07",2.37,8.9,8.57,30.19,30.94,23.6,19.02,14.64,14.23,0,0,34.16,NA,0,30.94,15.55,"Letland"
"99","04-08",2.16,8.47,8.34,29.82,30.64,23.4,18.88,14.52,14.07,0,0,34.16,NA,0,30.64,15.37,"Letland"
"100","04-09",1.97,8.05,8.13,29.44,30.32,23.17,18.76,14.4,13.86,0,0,34.16,NA,0,30.32,15.19,"Letland"
"101","04-10",1.79,7.62,7.93,29.08,30.01,22.89,18.65,14.25,13.67,0,0,34.16,NA,0,30.01,15,"Letland"
"102","04-11",1.79,7.25,7.93,28.73,29.74,22.62,18.52,14.1,13.46,0,0,34.16,NA,0,29.74,14.86,"Letland"
"103","04-12",1.79,6.9,7.93,28.4,29.46,22.39,18.37,13.97,13.21,0,0,34.16,NA,0,29.46,14.71,"Letland"
"104","04-13",1.79,6.7,7.93,28.06,29.13,22.14,18.21,13.85,13,0,0,34.15,NA,0,29.13,14.58,"Letland"
"105","04-14",1.79,6.51,7.93,27.71,28.79,21.84,18.07,13.72,12.85,0,0,34.15,NA,0,28.79,14.45,"Letland"
"106","04-15",1.79,6.29,7.93,27.36,28.45,21.54,17.91,13.6,12.73,0,0,34.25,NA,0,28.45,14.32,"Letland"
"107","04-16",1.79,6.29,7.93,27,28.12,21.32,17.75,13.5,12.59,0,0,34.35,NA,0,28.12,14.22,"Letland"
"108","04-17",1.79,6.29,8.12,26.68,27.78,21.06,17.57,13.42,12.44,0,0,34.46,NA,0,27.78,14.13,"Letland"
"109","04-18",1.79,6.29,8.4,26.41,27.46,20.77,17.36,13.32,12.3,0,0,34.56,NA,0,27.46,14.05,"Letland"
"110","04-19",1.79,6.29,8.71,26.16,27.13,20.51,17.16,13.23,12.18,0,0,34.67,NA,0,27.13,13.99,"Letland"
"111","04-20",1.79,6.29,8.97,25.95,26.81,20.19,16.97,13.15,12.06,0,0,34.79,NA,0,26.81,13.91,"Letland"
"112","04-21",1.79,6.29,9.23,25.74,26.5,19.87,16.83,13.07,12.03,0,0,34.92,NA,0,26.5,13.86,"Letland"
"113","04-22",1.79,6.29,9.47,25.53,26.23,19.61,16.68,12.99,11.98,0,0,35.06,NA,0,26.23,13.8,"Letland"
"114","04-23",1.79,6.29,9.74,25.3,25.95,19.35,16.53,12.91,11.86,0,0,35.17,NA,0,25.95,13.74,"Letland"
"115","04-24",1.79,6.29,10.01,25.05,25.68,19.06,16.37,12.84,11.84,0,0,35.29,NA,0,25.68,13.69,"Letland"
"116","04-25",1.79,6.56,10.29,24.79,25.44,18.73,16.19,12.76,11.73,0,0,35.36,NA,0,25.44,13.64,"Letland"
"117","04-26",2.08,6.8,10.52,24.57,25.2,18.39,15.99,12.68,11.67,0,0,35.33,NA,0,25.2,13.6,"Letland"
"118","04-27",2.43,7.06,10.8,24.35,24.97,18.12,15.8,12.64,11.65,0,0,34.96,NA,0,24.97,13.56,"Letland"
"119","04-28",2.81,7.33,11.1,24.13,24.7,17.86,15.63,12.64,11.65,0,0,34.61,NA,0,24.7,13.54,"Letland"
"120","04-29",3.2,7.62,11.39,23.89,24.43,17.63,15.49,12.61,11.65,0,0,34.24,NA,0,24.43,13.51,"Letland"
"121","04-30",3.72,7.9,11.69,23.64,24.2,17.44,15.36,12.53,11.42,0,0,34.28,NA,0,24.2,13.52,"Letland"
"122","05-01",4.26,8.22,11.97,23.41,24.06,17.3,15.23,12.49,11.55,0,0,31.17,NA,0,24.06,13.3,"Letland"
"123","05-02",4.78,8.65,12.42,23.2,23.91,17.14,15.12,12.49,11.87,0,0,31.31,NA,0,23.91,13.41,"Letland"
"124","05-03",5.36,9.11,12.9,22.99,23.76,16.98,15.12,12.49,12.22,0,0,31.48,NA,0,23.76,13.53,"Letland"
"125","05-04",5.95,9.54,13.38,22.76,23.59,16.86,15.12,12.49,12.59,0,0,31.67,NA,0,23.59,13.66,"Letland"
"126","05-05",6.52,9.99,13.88,22.52,23.37,16.7,15.12,12.49,12.93,0,0,31.88,NA,0,23.37,13.78,"Letland"
"127","05-06",7.1,10.45,14.39,22.32,23.13,16.59,15.12,12.49,13.24,0,0,32.08,NA,0,23.13,13.91,"Letland"
"128","05-07",7.7,11,14.93,21.97,22.91,16.48,15.12,12.49,13.6,0,0,32.28,NA,0,22.91,14.04,"Letland"
"129","05-08",8.32,11.62,15.5,21.65,22.71,16.36,15.12,12.49,13.99,0,0,32.49,NA,0,22.71,14.19,"Letland"
"130","05-09",8.94,12.25,16.1,21.43,22.54,16.25,15.12,12.49,14.35,0,0,32.71,NA,0,22.54,14.35,"Letland"
"131","05-10",9.56,12.92,16.7,21.22,22.38,16.12,15.12,12.49,14.73,0,0,32.93,NA,0,22.38,14.51,"Letland"
"132","05-11",10.19,13.59,17.31,20.99,22.21,15.94,15.12,12.49,15.14,0,0,33.15,NA,0,22.21,14.68,"Letland"
"133","05-12",10.8,14.27,17.91,20.69,22.02,15.74,15.12,12.49,15.56,0,0,33.38,NA,0,22.02,14.83,"Letland"
"134","05-13",11.42,14.93,18.53,20.33,21.82,15.54,15.12,12.49,15.99,0,0,33.62,NA,0,21.82,14.98,"Letland"
"135","05-14",12.04,15.48,19.16,20.03,21.61,15.35,15.12,12.49,16.34,0,0,33.85,NA,0,21.61,15.12,"Letland"
"136","05-15",12.66,15.57,19.77,19.82,21.4,15.19,15.12,12.37,16.73,0,0,34.09,NA,0,21.4,15.23,"Letland"
"137","05-16",13.27,15.65,20.39,19.62,21.21,15.07,15.12,12.27,17.16,0,0,34.31,NA,0,21.21,15.34,"Letland"
"138","05-17",13.88,16,21.01,19.46,21.01,14.96,15.12,12.27,17.58,0,0,34.55,NA,0,21.01,15.49,"Letland"
"139","05-18",14.47,16.59,21.65,19.3,20.79,14.82,15.12,12.27,18.01,0,0,34.78,NA,0,21.65,15.65,"Letland"
"140","05-19",15.07,17.24,22.3,19.11,20.57,14.55,15.12,12.27,18.43,0,0,35.01,NA,0,22.3,15.81,"Letland"
"141","05-20",15.69,17.92,22.94,18.92,20.36,14.35,15.12,12.27,18.86,0,0,35.25,NA,0,22.94,15.97,"Letland"
"142","05-21",16.33,18.58,23.35,18.71,20.17,14.17,15.12,12.18,19.24,0,0,35.37,NA,0,23.35,16.1,"Letland"
"143","05-22",16.97,19.25,23.71,18.49,19.98,14.02,15.12,12.07,19.57,0,0,35.5,NA,0,23.71,16.22,"Letland"
"144","05-23",17.62,19.91,24.1,18.6,19.79,13.79,15.12,11.98,19.87,0,0,35.61,NA,0,24.1,16.37,"Letland"
"145","05-24",18.26,20.57,24.43,18.85,19.61,13.56,15.12,11.97,20.19,0,0,35.74,NA,0,24.43,16.53,"Letland"
"146","05-25",18.93,21.23,24.85,19.14,19.48,13.33,15.12,11.97,20.32,0,0,35.83,NA,0,24.85,16.68,"Letland"
"147","05-26",19.6,21.89,25.29,19.53,19.48,13.08,15.12,11.97,20.32,0,0,35.95,NA,0,25.29,16.85,"Letland"
"148","05-27",20.26,22.57,25.68,19.89,19.72,12.87,15.12,11.97,20.32,0,0,36.07,NA,0,25.68,17.04,"Letland"
"149","05-28",20.92,23.23,26.12,20.23,19.99,12.72,15.12,11.97,20.19,0,0,36.26,NA,0,26.12,17.23,"Letland"
"150","05-29",21.57,23.88,26.5,20.73,20.27,12.64,15.12,11.97,20.02,0,0,36.45,NA,0,26.5,17.43,"Letland"
"151","05-30",22.2,24.53,26.91,21.29,20.57,12.42,15.12,11.97,19.83,0,0,36.61,NA,0,26.91,17.62,"Letland"
"152","05-31",22.84,25.19,27.3,21.86,20.88,12.25,15.12,11.91,19.78,0,0,36.73,NA,0,27.3,17.82,"Letland"
"153","06-01",23.49,25.85,27.75,22.41,21.19,12.25,15.12,11.91,19.78,0,0,36.75,NA,0,27.75,18.04,"Letland"
"154","06-02",24.11,26.52,28.21,22.92,21.5,12.25,15.12,11.91,19.78,0,0,36.83,NA,0,28.21,18.26,"Letland"
"155","06-03",24.74,27.19,28.62,23.51,21.92,12.25,15.12,11.91,20.04,0,0,36.93,NA,0,28.62,18.52,"Letland"
"156","06-04",25.37,27.82,29.08,24.13,22.34,12.25,15.12,11.91,20.45,0,0,37.09,NA,0,29.08,18.8,"Letland"
