"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"74","03-14",NA,NA,11.17,85.95,36.98,44.12,47.45,36.82,44.45,24.97,NA,NA,NA,NA,NA,NA,"United Kingdom"
"75","03-15",NA,NA,10.77,92.55,36.51,42.46,47.79,40.36,44.45,25.45,NA,NA,NA,NA,NA,NA,"United Kingdom"
"76","03-16",NA,NA,15.04,99.15,35.65,36.74,48.76,45.94,42.35,25.82,NA,NA,NA,NA,NA,NA,"United Kingdom"
"77","03-17",NA,NA,20.2,99.15,35.65,35.95,48.24,42.15,42.4,25.75,NA,NA,NA,NA,NA,NA,"United Kingdom"
"78","03-18",NA,NA,14.19,98.11,35.65,35.13,49.71,33.77,37.02,24.33,NA,NA,NA,NA,NA,NA,"United Kingdom"
"79","03-19",NA,NA,16.52,100,35.65,35.13,53.18,26.27,34.99,22.46,NA,NA,NA,NA,NA,NA,"United Kingdom"
"80","03-20",NA,NA,14.74,100,36.23,35.89,53.48,18.85,34.18,23.61,NA,NA,NA,NA,NA,NA,"United Kingdom"
"81","03-21",NA,NA,21.17,100,36.23,35.89,50.81,15.31,33.96,23.61,NA,NA,NA,NA,NA,NA,"United Kingdom"
"82","03-22",NA,NA,19.95,100,36.23,36.21,47.9,11.68,33.91,24.3,NA,NA,NA,NA,NA,NA,"United Kingdom"
"83","03-23",NA,NA,21.23,100,33.47,35.19,45.2,11.09,34.19,24.69,NA,NA,NA,NA,NA,NA,"United Kingdom"
"84","03-24",NA,NA,21.76,100,31.58,35.19,42.73,12.68,35.36,25.59,NA,NA,NA,NA,NA,NA,"United Kingdom"
"85","03-25",NA,NA,23.88,93.86,25.05,41.17,42.63,17.53,38.9,24.69,NA,NA,NA,NA,NA,NA,"United Kingdom"
"86","03-26",NA,NA,15.43,85.32,23.38,47.12,42.79,18.72,38.95,23.24,NA,NA,NA,NA,NA,NA,"United Kingdom"
"87","03-27",NA,NA,6.24,78.32,22.11,50.97,39.85,15.35,37.69,22.71,NA,NA,NA,NA,NA,NA,"United Kingdom"
"88","03-28",NA,NA,0.58,73.82,28.81,49.36,36.99,12.41,37.01,22.79,NA,NA,NA,NA,NA,NA,"United Kingdom"
"89","03-29",NA,NA,2.05,75.84,38.09,49.58,36.61,10.62,38.36,21.83,NA,NA,NA,NA,NA,NA,"United Kingdom"
"90","03-30",NA,NA,3.62,80.94,37.83,51.19,39.02,11.24,41.17,19.67,NA,NA,NA,NA,NA,NA,"United Kingdom"
"91","03-31",NA,NA,9.57,81.91,33.62,52.21,43.46,13,43.76,17.97,NA,NA,NA,NA,NA,NA,"United Kingdom"
"92","04-01",NA,NA,21.36,75.13,24.83,47.91,46.27,10.4,43.51,16.66,NA,NA,NA,NA,NA,NA,"United Kingdom"
"93","04-02",NA,NA,22.18,73.37,17.18,49.52,47.54,8.44,40.95,16.41,NA,NA,NA,NA,NA,NA,"United Kingdom"
"94","04-03",NA,NA,11.88,63.43,15.51,51.42,47.53,8.89,37.47,15.87,NA,NA,NA,NA,NA,NA,"United Kingdom"
