"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"103","04-12",47.66,52.38,13.08,42.44,14.43,37.91,17.1,16.19,51.42,73.8,23.76,14.36,NA,13.08,73.8,33.7108333333333,"AT"
"104","04-13",38.89,52.33,13.11,42.77,14.21,38.13,17.26,16.3,51.64,74.21,23.31,14.54,NA,13.11,74.21,33.0583333333333,"AT"
"105","04-14",39.43,52.55,13.18,43,14.09,38.36,17.5,16.56,51.87,74.35,23,14.78,NA,13.18,74.35,33.2225,"AT"
"106","04-15",39.75,52.75,13.22,43.18,14.06,38.57,17.73,16.89,51.99,74.32,22.73,15.04,NA,13.22,74.32,33.3525,"AT"
"107","04-16",40.25,52.73,13.32,43.33,14.09,38.83,18,17.13,52.18,74.34,22.45,15.49,NA,13.32,74.34,33.5116666666667,"AT"
"108","04-17",40.79,52.62,13.63,43.52,13.96,39.09,18.23,17.44,52.42,74.41,22.32,15.94,NA,13.63,74.41,33.6975,"AT"
"109","04-18",41.25,52.48,13.93,43.74,13.87,39.23,18.21,17.83,52.76,74.61,22.14,16.37,NA,13.87,74.61,33.8683333333333,"AT"
"110","04-19",41.74,52.47,14.21,44,13.72,39.39,18.08,18.26,53.25,74.79,21.86,16.5,NA,13.72,74.79,34.0225,"AT"
"111","04-20",42.29,52.47,14.46,44.34,13.56,39.59,17.9,18.64,53.79,74.84,21.66,16.37,NA,13.56,74.84,34.1591666666667,"AT"
"112","04-21",42.83,52.52,14.69,44.64,13.64,39.87,17.8,19.12,54.41,74.9,21.54,16.43,NA,13.64,74.9,34.3658333333333,"AT"
"113","04-22",43.5,52.56,14.67,45,13.67,40.22,17.89,19.64,55,75,21.38,16.64,NA,13.67,75,34.5975,"AT"
"114","04-23",43.94,52.49,14.6,45.33,13.77,40.58,18.02,20.06,55.45,75.19,21.3,16.97,NA,13.77,75.19,34.8083333333333,"AT"
"115","04-24",44.72,52.51,14.53,45.63,13.89,40.89,18.08,20.52,56.02,75.42,21.54,17.34,NA,13.89,75.42,35.0908333333333,"AT"
"116","04-25",45.49,52.5,14.58,45.99,14.1,40.95,18.17,21.02,56.72,75.62,21.82,17.58,NA,14.1,75.62,35.3783333333333,"AT"
"117","04-26",46.01,52.49,14.66,46.31,14.37,41.01,18.17,21.48,57.4,75.8,21.77,17.73,NA,14.37,75.8,35.6,"AT"
"118","04-27",46.52,52.65,14.76,46.67,14.43,40.99,18.16,21.97,58.03,75.9,21.74,17.89,NA,14.43,75.9,35.8091666666667,"AT"
"119","04-28",47.14,53.01,14.86,46.96,14.44,40.94,18.09,22.43,58.57,75.94,21.72,18.16,NA,14.44,75.94,36.0216666666667,"AT"
"120","04-29",47.74,53.38,14.77,47.21,14.29,40.97,18.2,22.92,58.98,75.95,21.72,18.55,NA,14.29,75.95,36.2233333333333,"AT"
"121","04-30",48.39,53.73,14.7,47.47,14.2,41.24,18.33,23.36,59.36,76.31,21.64,18.94,NA,14.2,76.31,36.4725,"AT"
"122","05-01",48.9,54.06,14.78,47.79,14.37,41.13,18.62,23.78,59.9,76.75,21.82,19.46,NA,14.37,76.75,36.78,"AT"
"123","05-02",49.23,54.26,14.81,48.07,14.58,41.25,18.66,23.79,60.39,77.15,21.98,19.85,NA,14.58,77.15,37.0016666666667,"AT"
"124","05-03",49.51,54.55,14.86,48.31,14.85,41.45,18.73,23.83,60.82,77.53,21.89,20.26,NA,14.85,77.53,37.2158333333333,"AT"
"125","05-04",49.81,54.83,14.99,48.58,15.07,41.65,18.85,23.85,61.27,77.71,21.78,20.68,NA,14.99,77.71,37.4225,"AT"
"126","05-05",50.11,55.15,15.11,48.77,15.45,41.85,18.96,23.93,61.58,77.81,21.57,21.14,NA,15.11,77.81,37.6191666666667,"AT"
"127","05-06",50.4,55.46,15.2,49.02,15.85,42.07,19.16,24.05,61.84,77.99,21.25,21.66,NA,15.2,77.99,37.8291666666667,"AT"
"128","05-07",50.87,55.71,15.24,49.25,16.18,42.43,19.45,24.28,62.13,78.23,21.01,22.2,NA,15.24,78.23,38.0816666666667,"AT"
"129","05-08",51.4,56.03,15.34,49.49,16.48,42.74,19.53,24.62,62.41,78.52,21.19,22.71,NA,15.34,78.52,38.3716666666667,"AT"
"130","05-09",51.75,56.4,15.47,49.74,17.52,42.94,19.48,24.92,62.81,78.94,21.54,23.12,NA,15.47,78.94,38.7191666666667,"AT"
"131","05-10",52.17,56.8,15.53,50.01,28.01,43.21,19.44,25.26,63.15,79.37,21.69,23.55,NA,15.53,79.37,39.8491666666667,"AT"
"132","05-11",51.44,57.15,15.72,50.31,28.33,43.4,19.5,25.51,63.58,79.66,21.74,24.07,NA,15.72,79.66,40.0341666666667,"AT"
"133","05-12",51.83,57.49,15.75,50.53,28.64,43.69,19.69,25.82,63.96,79.72,21.71,24.51,NA,15.75,79.72,40.2783333333333,"AT"
"134","05-13",52.27,57.75,15.72,50.76,28.92,44,20.01,26.08,64.19,79.84,21.73,25.02,NA,15.72,79.84,40.5241666666667,"AT"
"135","05-14",52.77,57.95,15.69,50.93,29.25,44.43,20.35,26.34,64.47,80.08,21.89,25.54,NA,15.69,80.08,40.8075,"AT"
"136","05-15",53.27,58.18,15.67,51.15,29.57,44.79,20.6,26.52,64.72,80.27,22.03,26.05,NA,15.67,80.27,41.0683333333333,"AT"
"137","05-16",53.6,58.27,15.77,51.38,29.91,45.05,20.97,26.73,65.03,80.59,22.19,26.44,NA,15.77,80.59,41.3275,"AT"
"138","05-17",53.9,58.44,15.88,51.62,30.29,45.29,21.31,26.99,65.41,80.97,22.07,26.8,NA,15.88,80.97,41.5808333333333,"AT"
"139","05-18",54.2,58.63,16,51.91,30.6,45.63,21.7,27.27,65.86,81.12,21.88,27.15,NA,16,81.12,41.8291666666667,"AT"
"140","05-19",54.52,58.81,16.1,52.22,30.87,45.92,22.07,27.6,66.29,81.32,21.68,27.47,NA,16.1,81.32,42.0725,"AT"
"141","05-20",54.92,58.96,16.23,52.58,31.14,46.25,22.49,27.98,66.74,81.62,21.58,27.83,NA,16.23,81.62,42.36,"AT"
"142","05-21",55.43,59.07,16.31,52.9,31.36,46.65,22.92,28.47,67.14,82,21.61,28.27,NA,16.31,82,42.6775,"AT"
"143","05-22",55.83,59.21,16.33,53.24,31.61,47.1,23.26,28.81,67.45,82.47,21.7,28.71,NA,16.33,82.47,42.9766666666667,"AT"
"144","05-23",56.07,59.22,16.24,53.62,31.88,47.31,23.63,29.2,67.77,82.84,21.84,29.08,NA,16.24,82.84,43.225,"AT"
"145","05-24",56.33,59.32,16.07,54.1,32.18,47.44,24,29.59,68.16,83.16,21.79,29.49,NA,16.07,83.16,43.4691666666667,"AT"
"146","05-25",56.7,59.52,16.02,54.57,32.5,47.61,24.4,30.01,68.68,83.44,21.58,30,NA,16.02,83.44,43.7525,"AT"
"147","05-26",56.94,59.76,15.97,54.97,32.76,47.83,24.85,30.44,69.19,83.65,21.43,30.48,NA,15.97,83.65,44.0225,"AT"
"148","05-27",57.22,60.05,15.88,55.36,33.02,48.08,25.27,30.83,69.56,83.86,21.11,30.99,NA,15.88,83.86,44.2691666666667,"AT"
"149","05-28",57.68,60.36,15.83,55.72,33.3,48.33,25.69,31.18,69.78,83.97,20.94,31.5,NA,15.83,83.97,44.5233333333333,"AT"
"150","05-29",58.08,60.6,15.8,56.11,33.53,48.68,26.06,31.5,70.06,84.13,21.14,32,NA,15.8,84.13,44.8075,"AT"
"151","05-30",58.46,60.9,15.76,56.49,33.93,48.91,26.45,31.87,70.4,84.32,21.35,32.47,NA,15.76,84.32,45.1091666666667,"AT"
"152","05-31",58.87,61.2,15.75,56.89,34.34,49.2,26.89,32.21,70.71,84.52,21.45,32.77,NA,15.75,84.52,45.4,"AT"
"153","06-01",59.29,61.43,15.85,56.74,34.65,49.43,27.19,32.58,71.1,84.78,21.81,33.29,NA,15.85,84.78,45.6783333333333,"AT"
"154","06-02",59.76,61.76,15.91,57.07,35.05,49.75,27.63,33.09,71.52,85.01,22.19,33.82,NA,15.91,85.01,46.0466666666667,"AT"
"155","06-03",60.21,62.13,15.77,57.51,35.45,50.15,28.09,33.59,71.76,85.13,22.52,34.39,NA,15.77,85.13,46.3916666666667,"AT"
"156","06-04",60.71,62.3,15.83,57.95,35.82,50.6,28.54,33.86,71.94,85.32,22.86,34.99,NA,15.83,85.32,46.7266666666667,"AT"
"157","06-05",61.21,62.44,15.94,58.38,36.17,51.06,28.94,33.97,72.14,85.46,23.24,35.62,NA,15.94,85.46,47.0475,"AT"
"158","06-06",61.6,62.59,16.1,58.92,36.61,51.38,29.33,34.23,72.38,85.77,23.63,36.16,NA,16.1,85.77,47.3916666666667,"AT"
"159","06-07",62.01,62.83,16.29,59.46,37.05,51.69,29.67,34.49,72.61,86.16,23.93,36.62,NA,16.29,86.16,47.7341666666667,"AT"
"160","06-08",62.38,63.11,16.6,60.02,37.43,54.16,30.07,34.89,72.98,86.25,24.19,37,NA,16.6,86.25,48.2566666666667,"AT"
"161","06-09",62.61,63.42,16.8,60.58,37.77,52.44,30.45,35.36,73.36,86.22,24.35,37.44,NA,16.8,86.22,48.4,"AT"
"162","06-10",62.82,63.69,16.92,61.04,38.15,52.92,30.59,35.83,73.68,86.24,24.61,37.9,NA,16.92,86.24,48.6991666666667,"AT"
"163","06-11",63.31,63.83,17.11,61.51,38.51,53.44,30.89,36.26,73.99,86.38,24.87,38.47,NA,17.11,86.38,49.0475,"AT"
"164","06-12",63.81,63.94,17.35,61.96,38.94,53.96,31.16,36.49,74.34,86.56,25.37,39.03,NA,17.35,86.56,49.4091666666667,"AT"
"165","06-13",64.26,64.02,17.59,62.39,39.38,54.19,31.43,36.74,74.77,86.93,25.86,39.53,NA,17.59,86.93,49.7575,"AT"
"166","06-14",64.64,64.12,17.87,62.85,39.81,54.42,31.66,37.05,75.16,87.26,26.23,39.88,NA,17.87,87.26,50.0791666666667,"AT"
"167","06-15",65.02,64.23,18.16,63.3,40.15,54.68,31.93,37.38,75.67,87.38,26.48,40.19,NA,18.16,87.38,50.3808333333333,"AT"
"168","06-16",65.43,64.48,18.45,63.75,40.47,54.94,31.95,37.77,76.16,87.55,26.72,40.53,NA,18.45,87.55,50.6833333333333,"AT"
"169","06-17",65.79,64.76,18.7,64.18,40.76,55.21,32.04,38.17,76.64,87.8,27.07,40.87,NA,18.7,87.8,50.9991666666667,"AT"
"170","06-18",66.3,64.94,19.07,64.65,41.12,55.7,32.15,38.48,77.06,87.98,27.44,41.32,NA,19.07,87.98,51.3508333333333,"AT"
"171","06-19",66.81,65.12,19.36,65.14,41.51,56.2,32.13,38.89,77.54,88.02,27.85,41.82,NA,19.36,88.02,51.6991666666667,"AT"
"172","06-20",67.49,65.26,19.59,65.63,41.83,56.62,32.21,39.2,77.93,88.15,28.23,42.27,NA,19.59,88.15,52.0341666666667,"AT"
"173","06-21",67.99,65.37,19.76,66.1,42.22,57.05,32.31,39.48,78.33,88.33,28.45,42.67,NA,19.76,88.33,52.3383333333333,"AT"
"174","06-22",68.47,65.47,20.05,66.57,42.48,57.49,32.28,31.46,78.81,88.51,28.56,43.05,NA,20.05,88.51,51.9333333333333,"AT"
