"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"80","03-20",NA,NA,NA,NA,NA,NA,7.5,7.31,7,24.91,12.19,6.74,NA,7,24.91,11.63,"Zweden"
"81","03-21",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.81,12.19,6.74,NA,7,21.81,11.01,"Zweden"
"82","03-22",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,12.19,6.74,NA,7,21.63,10.97,"Zweden"
"83","03-23",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,8.31,6.74,NA,7,21.63,10.2,"Zweden"
"84","03-24",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,8.31,6.74,NA,7,21.63,10.2,"Zweden"
"85","03-25",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,8.31,6.74,NA,7,21.63,10.2,"Zweden"
"86","03-26",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,66.61,NA,7,21.63,21.85,"Zweden"
"87","03-27",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,7.95,6.74,NA,7,21.63,10.13,"Zweden"
"88","03-28",NA,NA,NA,NA,NA,NA,7.5,7.31,7,29.55,6.71,6.74,NA,7,29.55,11.46,"Zweden"
"89","03-29",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"90","03-30",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"91","03-31",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"92","04-01",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"93","04-02",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"94","04-03",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"95","04-04",NA,NA,NA,NA,NA,NA,7.5,7.31,7,21.63,6.71,6.74,NA,7,21.63,9.88,"Zweden"
"96","04-05",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"97","04-06",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"98","04-07",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"99","04-08",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"100","04-09",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"101","04-10",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"102","04-11",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"103","04-12",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"104","04-13",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"105","04-14",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"106","04-15",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"107","04-16",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"108","04-17",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"109","04-18",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"110","04-19",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"111","04-20",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"112","04-21",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"113","04-22",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"114","04-23",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"115","04-24",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"116","04-25",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"117","04-26",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"118","04-27",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"119","04-28",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"120","04-29",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
"121","04-30",NA,NA,NA,NA,NA,NA,7.5,7.31,7.01,21.63,6.71,6.74,NA,7.01,21.63,9.88,"Zweden"
