"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"176","06-24",84.5,71.96,29.18,70.64,39.94,68.44,38.47,34.35,86,79.81,40.16,78.06,NA,29.18,86,60.1258333333333,"DK"
"177","06-25",84.98,72.05,29.12,70.38,40.35,69.14,38.97,34.93,86.44,80,40.42,78.73,NA,29.12,86.44,60.4591666666667,"DK"
"178","06-26",85.4,72.08,28.81,70.15,40.81,69.73,39.29,35.36,86.67,80.31,40.72,79.41,NA,28.81,86.67,60.7283333333333,"DK"
"179","06-27",85.77,72.12,28.92,69.96,41.15,70.23,39.53,36.14,86.64,80.87,41.03,79.73,NA,28.92,86.64,61.0075,"DK"
"180","06-28",85.96,72.16,29.37,70.53,41.45,70.53,39.86,36.58,86.85,81.42,41.25,78.77,NA,29.37,86.85,61.2275,"DK"
"181","06-29",86.07,72.4,29.67,71.24,41.89,70.98,40.09,36.77,87.36,81.81,41.67,79.05,NA,29.67,87.36,61.5833333333333,"DK"
"182","06-30",86.48,72.87,30.16,71.84,42.33,71.43,40.44,37.32,87.56,82.19,41.91,79.36,NA,30.16,87.56,61.9908333333333,"DK"
"183","07-01",86.85,73.13,30.53,72.53,42.91,71.91,40.55,37.85,88,76.5,42,79.67,NA,30.53,88,61.8691666666667,"DK"
"184","07-02",87.19,73.31,31.12,73.1,43.34,72.58,41.2,38.52,88.28,76.68,42.23,80.1,NA,31.12,88.28,62.3041666666667,"DK"
"185","07-03",87.72,73.59,31.67,73.56,43.7,73.17,41.57,38.94,88.42,77.01,42.54,80.48,NA,31.67,88.42,62.6975,"DK"
"186","07-04",88.12,73.89,32.21,73.89,44.16,73.46,41.62,39.36,88.78,77.48,42.81,80.72,NA,32.21,88.78,63.0416666666667,"DK"
"187","07-05",88.53,74.24,32.8,74.39,44.61,73.93,42.14,39.91,89.2,77.96,43.26,80.96,NA,32.8,89.2,63.4941666666667,"DK"
"188","07-06",89.03,74.63,33.41,75.07,45.06,74.37,42.17,40.52,89.58,78.29,43.39,81.26,NA,33.41,89.58,63.8983333333333,"DK"
"189","07-07",89.42,75.03,33.95,75.38,45.32,74.8,42.72,41.11,90.03,78.63,43.69,81.4,NA,33.95,90.03,64.29,"DK"
"190","07-08",89.88,75.45,34.38,75.52,45.73,75.22,43.39,41.66,90.11,78.97,44.11,81.62,NA,34.38,90.11,64.67,"DK"
"191","07-09",90.44,75.87,34.73,75.6,46.14,75.65,44.05,42.13,89.47,79.3,44.61,82.15,NA,34.73,90.44,65.0116666666667,"DK"
"192","07-10",90.98,76.1,35.15,75.72,46.6,76.1,44.67,42.67,89.92,79.61,44.96,82.71,NA,35.15,90.98,65.4325,"DK"
"193","07-11",91.3,76.18,35.6,75.9,46.95,76.54,45.42,43.17,90.42,80.09,45.37,81.23,NA,35.6,91.3,65.6808333333333,"DK"
"194","07-12",91.39,75.5,36.15,76.06,47.02,76.96,46.1,43.66,90.93,80.57,45.65,81.51,NA,36.15,91.39,65.9583333333333,"DK"
"195","07-13",91.4,75.08,36.54,76.1,47.5,77.28,46.69,43.88,90.7,81.01,45.85,81.73,NA,36.54,91.4,66.1466666666667,"DK"
"196","07-14",91.5,75.02,37.16,76.26,47.91,77.72,47.33,44.54,90.79,81.5,46.08,82,NA,37.16,91.5,66.4841666666667,"DK"
"197","07-15",91.62,75.19,37.72,76.03,48.17,78.12,48.06,45.18,91.33,81.93,46.24,82.33,NA,37.72,91.62,66.8266666666667,"DK"
"198","07-16",91.16,75.44,38.22,75.73,48.55,78.69,48.8,45.8,91.7,82.33,51.67,82.78,NA,38.22,91.7,67.5725,"DK"
"199","07-17",90.84,75.72,38.79,75.62,49.03,79.16,49.46,46.5,92.15,82.69,52.21,83.08,NA,38.79,92.15,67.9375,"DK"
"200","07-18",90.47,76.02,39.26,75.4,49.51,79.5,50.1,47.04,92.52,83.12,52.72,83.35,NA,39.26,92.52,68.2508333333333,"DK"
"201","07-19",90.59,76.27,39.86,75.35,50.02,79.33,50.81,47.84,92.86,83.56,53.07,83.78,NA,39.86,92.86,68.6116666666667,"DK"
"202","07-20",90.97,76.49,40.46,75.3,50.48,79.67,51.41,48.23,93.24,83.93,53.51,84.1,NA,40.46,93.24,68.9825,"DK"
"203","07-21",91.29,76.85,40.93,75.09,51.01,79.96,52.17,48.94,93.64,84.38,53.93,84.33,NA,40.93,93.64,69.3766666666667,"DK"
"204","07-22",91.63,77.2,41.49,74.96,51.54,80.25,52.96,49.65,93.91,84.74,54.22,84.7,NA,41.49,93.91,69.7708333333333,"DK"
"205","07-23",92.11,77.38,42.08,74.89,52.06,80.49,53.74,50.32,94.15,85.11,54.49,85.16,NA,42.08,94.15,70.165,"DK"
"206","07-24",92.23,77.44,42.66,75.12,52.51,81.12,54.54,51.01,94.22,85.41,54.98,85.6,NA,42.66,94.22,70.57,"DK"
"207","07-25",92.28,77.37,43.3,75.53,53.01,81.54,55.3,51.67,94.63,85.84,55.45,85.97,NA,43.3,94.63,70.9908333333333,"DK"
"208","07-26",91.72,77.35,43.85,76.19,53.49,81.98,56.06,52.34,94.63,86.27,56.03,86.25,NA,43.85,94.63,71.3466666666667,"DK"
"209","07-27",91.48,77.52,44.45,76.84,53.96,82.45,56.87,53,94.98,86.63,56.46,86.48,NA,44.45,94.98,71.76,"DK"
"210","07-28",91.25,77.94,45.1,77.07,54.43,82.86,57.72,53.77,95.32,87,56.95,86.88,NA,45.1,95.32,72.1908333333333,"DK"
"211","07-29",91.18,78.12,45.7,77.34,54.85,83.29,58.51,54.29,95.54,87.37,57.35,87.12,NA,45.7,95.54,72.555,"DK"
"212","07-30",91.18,78.15,46.3,77.61,55.27,83.86,59.38,54.75,95.74,87.67,57.65,87.55,NA,46.3,95.74,72.9258333333333,"DK"
"213","07-31",91.31,78.5,46.76,78.05,55.74,84.43,60.16,55.3,96.09,87.95,58.06,88.03,NA,46.76,96.09,73.365,"DK"
"214","08-01",91.46,78.96,46.99,78.59,56.18,84.88,59.96,55.79,95.9,88.31,58.5,88.35,NA,46.99,95.9,73.6558333333333,"DK"
"215","08-02",91.65,79.41,47.59,79.13,56.71,85.21,60.62,56.45,95.87,88.8,58.8,88.78,NA,47.59,95.87,74.085,"DK"
"216","08-03",91.92,79.85,47.54,79.6,57.32,85.79,61.4,57.13,95.93,89.15,62.35,89.01,NA,47.54,95.93,74.7491666666667,"DK"
"217","08-04",92.17,80.27,48.37,79.96,57.57,86.15,62.13,57.72,96,89.51,62.64,89.23,NA,48.37,96,75.1433333333333,"DK"
"218","08-05",92.44,80.75,48.93,80.38,57.83,86.42,62.8,58.13,96.08,89.75,63,89.43,NA,48.93,96.08,75.495,"DK"
"219","08-06",92.68,81.15,49.59,80.76,58.38,86.73,63.5,58.82,96.13,90.07,63.34,89.76,NA,49.59,96.13,75.9091666666667,"DK"
"220","08-07",92.93,81.49,50.25,81.2,58.9,87.09,63.94,59.39,96.27,90.31,63.68,90.1,NA,50.25,96.27,76.2958333333333,"DK"
"221","08-08",93.08,81.83,50.88,81.63,59.49,87.39,64.41,59.45,94.26,90.66,64.04,90.37,NA,50.88,94.26,76.4575,"DK"
"222","08-09",93.22,82.13,51.48,82.08,60.06,87.7,64.88,59.78,94.43,91.03,64.36,90.65,NA,51.48,94.43,76.8166666666667,"DK"
"223","08-10",93.43,82.36,52.16,82.57,60.53,88.02,65.41,60.23,94.77,91.29,64.66,90.92,NA,52.16,94.77,77.1958333333333,"DK"
"224","08-11",93.66,82.69,52.83,83,61.04,88.23,66.01,60.72,95.09,91.6,64.89,90.97,NA,52.83,95.09,77.5608333333333,"DK"
"225","08-12",93.8,83.1,53.4,83.38,61.56,88.33,66.69,61.07,95.36,91.84,65.07,91.3,NA,53.4,95.36,77.9083333333333,"DK"
"226","08-13",93.94,83.2,54,83.75,62.03,88.5,67.37,61.39,95.53,92.11,65.26,91.69,NA,54,95.53,78.2308333333333,"DK"
"227","08-14",94.08,83.54,54.58,84.11,62.54,88.64,67.95,61.71,95.75,92.37,65.57,92.02,NA,54.58,95.75,78.5716666666667,"DK"
"228","08-15",94.15,83.86,55.21,84.45,63.1,88.64,68.61,62.01,95.92,92.63,65.88,92.35,NA,55.21,95.92,78.9008333333333,"DK"
"229","08-16",94.19,83.79,55.87,84.79,63.63,89.22,69.34,62.3,96.18,92.9,66.09,92.44,NA,55.87,96.18,79.2283333333333,"DK"
"230","08-17",94.28,83.66,56.64,85.15,64.15,89.64,69.97,62.68,96.36,93.16,66.3,92.59,NA,56.64,96.36,79.5483333333333,"DK"
"231","08-18",94.42,83.76,57.31,85.49,64.64,89.98,70.62,63.24,96.53,93.4,66.59,92.82,NA,57.31,96.53,79.9,"DK"
"232","08-19",94.55,83.86,57.95,85.89,64.95,90.33,71.31,63.85,96.78,93.63,66.86,92.95,NA,57.95,96.78,80.2425,"DK"
"233","08-20",94.81,83.81,58.41,86.15,65.41,90.78,71.99,64.37,96.9,92.1,67.11,93.18,NA,58.41,96.9,80.4183333333333,"DK"
"234","08-21",94.82,83.73,58.91,86.42,65.79,91.28,72.57,64.84,96.93,92.33,67.39,93.44,NA,58.91,96.93,80.7041666666667,"DK"
"235","08-22",94.88,83.8,59.03,86.68,66.16,91.73,73.42,65.28,97.1,92.63,67.68,93.55,NA,59.03,97.1,80.995,"DK"
"236","08-23",95,83.9,59.5,86.93,66.31,91.89,74.03,65.27,97.2,92.95,67.9,93.76,NA,59.5,97.2,81.22,"DK"
"237","08-24",95.03,83.6,57.96,87.07,66.49,92.21,74.65,66.13,97.38,93.18,68.21,94,NA,57.96,97.38,81.3258333333333,"DK"
"238","08-25",95.03,83.69,58.56,86.96,66.87,92.44,75.25,66.6,97.59,93.27,68.39,93.73,NA,58.56,97.59,81.5316666666667,"DK"
"239","08-26",95.03,83.92,59.13,87.14,67.34,92.63,75.94,67.04,97.51,93.44,68.66,93.77,NA,59.13,97.51,81.7958333333333,"DK"
"240","08-27",95.03,83.82,59.63,87.43,67.82,92.93,76.61,67.31,97.44,93.57,69.06,94.44,NA,59.63,97.44,82.0908333333333,"DK"
"241","08-28",95.26,84,60.13,87.78,68.33,93.13,77.22,67.57,97.57,93.79,69.42,95.12,NA,60.13,97.57,82.4433333333333,"DK"
"242","08-29",95.4,84.29,60.58,88.17,68.81,93.28,77.8,68.14,97.64,94.08,69.82,94.91,NA,60.58,97.64,82.7433333333333,"DK"
"243","08-30",95.5,84.66,61.18,88.58,69.29,93.28,78.29,68.62,97.71,94.35,70.07,94.74,NA,61.18,97.71,83.0225,"DK"
"244","08-31",95.5,84.85,61.85,89.01,69.69,93.34,78.94,69.12,97.85,94.44,70.28,94.62,NA,61.85,97.85,83.2908333333333,"DK"
"245","09-01",95.5,84.18,62.4,88.26,70.13,93.34,78.01,69.61,98.05,93.18,70.46,94.43,NA,62.4,98.05,83.1291666666667,"DK"
"246","09-02",95.58,83.58,62.8,88.57,70.66,93.49,78.31,70.28,98.15,93.11,70.85,94.4,NA,62.8,98.15,83.315,"DK"
"247","09-03",95.7,82.84,63.26,88.97,71.06,93.67,78.59,70.77,98.12,93.12,71.21,94.4,NA,63.26,98.12,83.4758333333333,"DK"
"248","09-04",95.9,82.67,63.74,89.35,71.56,93.94,78.79,71.1,98.12,93.13,71.71,94.5,NA,63.74,98.12,83.7091666666667,"DK"
"249","09-05",95.97,82.44,64.22,89.81,72.12,94.12,85.22,71.59,98.01,93.22,72.3,94.39,NA,64.22,98.01,84.4508333333333,"DK"
"250","09-06",95.98,81.98,59.67,90.27,71.86,94.1,85.73,71.72,97.97,93.26,72.6,94.13,NA,59.67,97.97,84.1058333333333,"DK"
"251","09-07",96.02,82.32,60,90.79,72.22,94.15,86.07,72.24,97.97,93.19,72.85,93.79,NA,60,97.97,84.3008333333333,"DK"
"252","09-08",95.85,82.86,60.79,91.23,72.64,94.17,86.2,72.74,97.96,93.18,73.1,93.84,NA,60.79,97.96,84.5466666666667,"DK"
"253","09-09",95.77,83.33,61.31,91.62,72.98,94.11,86.53,73.11,97.75,93.26,73.49,93.79,NA,61.31,97.75,84.7541666666667,"DK"
"254","09-10",95.79,83.64,61.79,91.98,73.53,94.23,87.09,73.55,97.76,93.29,73.77,94.01,NA,61.79,97.76,85.0358333333333,"DK"
"255","09-11",95.92,83.94,62.31,92.39,74.04,94.23,87.51,73.96,97.79,93.26,74.19,94.22,NA,62.31,97.79,85.3133333333333,"DK"
"256","09-12",95.92,84.35,62.87,92.64,74.62,94.29,87.78,74.54,97.79,93.37,74.61,94.14,NA,62.87,97.79,85.5766666666667,"DK"
"257","09-13",95.92,84.66,63.25,93.04,75.22,94.21,88.07,75.23,97.78,93.61,75,94.28,NA,63.25,97.78,85.8558333333333,"DK"
"258","09-14",95.92,84.98,63.96,93.49,75.77,94.26,88.31,75.76,97.87,93.69,75.19,94.16,NA,63.96,97.87,86.1133333333333,"DK"
"259","09-15",95.92,85.4,64.71,93.72,76.31,94.24,88.49,76.29,97.98,93.71,75.49,93.92,NA,64.71,97.98,86.3483333333333,"DK"
"260","09-16",95.89,85.83,65.32,94.07,76.72,94.27,88.83,76.82,97.86,93.78,75.62,94.24,NA,65.32,97.86,86.6041666666667,"DK"
"261","09-17",95.89,86.14,65.89,94.42,77.19,94.38,89.14,77.31,97.86,93.85,75.96,94.82,NA,65.89,97.86,86.9041666666667,"DK"
"262","09-18",95.6,86,66.36,94.57,77.72,94.48,89.29,77.85,97.81,93.77,76.39,95.09,NA,66.36,97.81,87.0775,"DK"
"263","09-19",95.6,85.89,66.78,94.82,78.31,94.62,89.18,78.6,97.81,93.84,76.87,94.96,NA,66.78,97.81,87.2733333333333,"DK"
"264","09-20",95.37,86.1,67.38,94.66,78.82,94.62,89.11,78.97,97.62,93.93,77.09,94.98,NA,67.38,97.62,87.3875,"DK"
"265","09-21",95.37,86.22,68.06,94.95,78.9,94.46,89.08,78.69,97.59,93.93,77.12,94.85,NA,68.06,97.59,87.435,"DK"
"266","09-22",95.37,86.52,68.71,95.04,79.41,94.3,89.3,78.77,97.48,93.98,77.36,94.98,NA,68.71,97.48,87.6016666666667,"DK"
"267","09-23",95.43,86.82,69.34,95.1,79.8,93.84,89.66,79.23,97.32,94.1,77.76,95.02,NA,69.34,97.32,87.785,"DK"
"268","09-24",95.5,87.01,69.81,95.06,79.94,94.04,90.03,79.9,97.18,94.18,78.3,95.15,NA,69.81,97.18,88.0083333333333,"DK"
"269","09-25",95.5,87.16,70.43,95.19,80.22,94.11,90.35,80.07,97.24,94.21,78.92,95.28,NA,70.43,97.24,88.2233333333333,"DK"
"270","09-26",95.5,87.1,70.82,95.24,80.51,93.97,90.55,80.24,97.23,94.39,79.71,95.25,NA,70.82,97.23,88.3758333333333,"DK"
"271","09-27",95.52,87.11,71.24,95.29,80.78,94.08,90.29,81.04,97.21,94.57,80.29,95.21,NA,71.24,97.21,88.5525,"DK"
"272","09-28",95.65,87.27,71.74,95.28,80.87,94.37,90.38,81.47,97.25,94.59,80.43,94.99,NA,71.74,97.25,88.6908333333333,"DK"
"273","09-29",95.78,87.53,72.47,95.32,80.74,94.38,90.56,82.03,97.31,94.57,80.83,94.8,NA,72.47,97.31,88.86,"DK"
"274","09-30",95.81,87.82,72.92,95.42,80.84,94.55,90.77,82.07,97.17,94.45,81.01,94.96,NA,72.92,97.17,88.9825,"DK"
"275","10-01",95.9,88.02,73.59,95.44,81.16,94.81,90.99,82.65,97.31,94.38,82.62,97.69,NA,73.59,97.31,89.5466666666667,"DK"
"276","10-02",96.02,88.31,74.27,95.47,81.65,94.97,91.16,82.72,97.31,93.47,81.47,97.78,NA,74.27,97.31,89.55,"DK"
"277","10-03",96.17,88.61,74.99,95.71,82.07,95.09,91.33,82.94,97.32,93.66,83.79,97.92,NA,74.99,97.32,89.9666666666667,"DK"
"278","10-04",96.49,88.9,75.62,96.03,82.38,95.23,91.56,83.31,97.19,93.83,84.02,97.86,NA,75.62,97.19,90.2016666666667,"DK"
"279","10-05",96.74,89.15,75.78,96.33,82.63,95.53,91.69,83.59,97.38,93.82,83.65,98.04,NA,75.78,97.38,90.3608333333333,"DK"
"280","10-06",97.03,89.43,76.44,96.38,83.11,95.74,91.59,84.03,97.48,93.79,83.26,98.38,NA,76.44,97.48,90.555,"DK"
"281","10-07",97.03,89.71,77.01,96.38,83.4,95.74,91.83,84.5,97.36,93.75,83.19,98.53,NA,77.01,97.36,90.7025,"DK"
"282","10-08",97.03,89.98,77.65,96.37,83.67,95.72,92.04,84.86,97.42,93.79,82.79,98.81,NA,77.65,97.42,90.8441666666667,"DK"
"283","10-09",97.18,90.23,78.31,96.38,83.91,95.92,92.05,85.31,97.62,93.79,82.8,99.02,NA,78.31,97.62,91.0433333333333,"DK"
"284","10-10",97.1,90.26,78.86,96.48,84.34,95.75,92.15,85.63,97.7,94,82.82,99.07,NA,78.86,97.7,91.18,"DK"
"285","10-11",96.98,90.26,78.87,96.61,84.65,95.66,92.25,85.96,97.75,94.18,82.74,99.12,NA,78.87,97.75,91.2525,"DK"
"286","10-12",96.93,90.39,79.44,96.85,84.31,95.09,92.54,86.45,97.35,94.12,82.65,99.15,NA,79.44,97.35,91.2725,"DK"
"287","10-13",96.87,90.7,80.1,96.89,84.11,94.96,92.99,86.86,97.46,94.16,82.44,99.2,NA,80.1,97.46,91.395,"DK"
"288","10-14",96.8,90.91,80.69,97,84.07,95.14,93.45,87.27,97.25,94.22,82.4,99.55,NA,80.69,97.25,91.5625,"DK"
"289","10-15",96.72,90.87,81.31,97.09,84.12,95.58,93.94,87.68,97.16,94.11,82.33,99.69,NA,81.31,97.16,91.7166666666667,"DK"
"290","10-16",96.8,90.84,81.88,97.14,83.92,96.02,94.35,88.15,97.09,94.01,82.28,99.78,NA,81.88,97.14,91.855,"DK"
"291","10-17",96.8,90.99,82.53,97.25,84.03,96.24,94.81,88.54,97.11,94.06,82.3,99.81,NA,82.53,97.25,92.0391666666667,"DK"
"292","10-18",96.8,91.27,83.1,97.38,84.11,96.35,95.28,88.95,97.14,94.13,82.16,99.83,NA,83.1,97.38,92.2083333333333,"DK"
"293","10-19",96.75,91.56,83.58,97.63,83.99,96.53,95.69,89.44,97.27,93.96,82.32,99.75,NA,83.58,97.63,92.3725,"DK"
"294","10-20",96.7,92.02,84.08,97.64,83.91,96.63,96.06,89.95,97.37,93.81,82.52,99.73,NA,83.91,97.64,92.535,"DK"
"295","10-21",96.69,92.38,84.71,97.48,83.86,96.81,96.43,90.4,97.34,93.7,82.33,99.6,NA,83.86,97.48,92.6441666666667,"DK"
"296","10-22",96.79,92.52,85.41,97.36,83.86,96.84,96.81,90.75,97.33,93.71,82.27,99.74,NA,83.86,97.36,92.7825,"DK"
"297","10-23",96.97,92.58,86.06,97.22,83.81,96.84,96.99,91.2,97.24,93.58,82.19,99.85,NA,83.81,97.24,92.8775,"DK"
"298","10-24",96.98,92.66,86.7,97.15,84.07,96.7,96.91,91.61,97.14,93.73,82.18,99.81,NA,84.07,97.15,92.97,"DK"
"299","10-25",96.98,92.79,87.24,97.27,84.21,96.91,97.15,91.87,97.12,93.87,82.06,99.78,NA,84.21,97.27,93.1041666666667,"DK"
"300","10-26",96.83,92.64,87.81,97.42,84.12,96.56,97.14,92.23,97.29,93.73,81.93,99.62,NA,84.12,97.42,93.11,"DK"
"301","10-27",96.72,92.38,88.48,97.25,83.8,96.56,97.35,92.49,97.44,93.74,81.75,99.62,NA,83.8,97.44,93.1316666666667,"DK"
"302","10-28",96.78,92.15,88.99,97.35,83.83,96.68,97.28,92.3,97.45,93.72,81.73,99.69,NA,83.83,97.45,93.1625,"DK"
"303","10-29",96.93,91.79,89.51,97.34,83.85,96.68,96.74,92.3,97.46,98.07,81.98,99.73,NA,83.85,98.07,93.5316666666667,"DK"
"304","10-30",96.93,91.61,90.02,97.31,83.92,96.68,96.01,92.43,97.23,97.97,81.87,99.76,NA,83.92,97.97,93.4783333333333,"DK"
"305","10-31",96.93,91.33,90.53,97.25,84.14,100,95.83,92.56,97.38,98.12,81.75,99.63,NA,84.14,100,93.7875,"DK"
"306","11-01",96.81,91.39,91.03,97.52,84.28,98.19,96.1,92.67,97.32,98.37,81.86,99.27,NA,84.28,98.37,93.7341666666667,"DK"
"307","11-02",96.77,91.52,91.53,97.85,84.28,97.87,96.39,92.83,97.24,98.51,81.61,98.86,NA,84.28,98.51,93.7716666666667,"DK"
"308","11-03",96.57,91.64,92.07,98,84.27,97.41,96.6,93.18,97.32,98.52,81.17,98.31,NA,84.27,98.52,93.755,"DK"
"309","11-04",96.57,91.66,92.32,97.95,84.3,97.23,96.68,93.5,97.31,98.49,80.99,96.38,NA,84.3,98.49,93.615,"DK"
"310","11-05",96.62,91.67,92.69,97.88,84.42,96.98,96.79,93.49,97.17,98.45,81.07,97.06,NA,84.42,98.45,93.6908333333333,"DK"
"311","11-06",96.73,91.83,93.09,97.81,84.86,96.75,96.82,93.68,97.17,98.27,81.13,97.16,NA,84.86,98.27,93.775,"DK"
"312","11-07",96.58,92.02,93.47,97.61,85.43,96.06,96.79,93.82,97.23,98.41,81.23,97.76,NA,85.43,98.41,93.8675,"DK"
"313","11-08",96.18,92.24,93.77,97.71,85.83,95.43,96.55,93.88,97.32,98.42,80.96,98.36,NA,85.83,98.42,93.8875,"DK"
"314","11-09",95.87,92.47,94.16,97.74,86.04,94.8,96.57,93.98,97.45,98.23,80.76,98.9,NA,86.04,98.23,93.9141666666667,"DK"
"315","11-10",95.46,92.51,94.58,97.62,86.46,94.17,96.78,94.26,97.67,98.05,80.82,98.92,NA,86.46,98.05,93.9416666666667,"DK"
"316","11-11",95.15,92.55,94.7,97.57,87.04,93.49,96.77,94.67,97.72,97.67,80.37,98.96,NA,87.04,97.72,93.8883333333333,"DK"
"317","11-12",94.87,92.59,95.04,97.55,87.54,93.16,96.45,95.01,97.76,97.47,79.92,99.06,NA,87.54,97.76,93.8683333333333,"DK"
"318","11-13",94.53,92.58,95.23,97.53,87.93,92.83,96,95.07,97.73,97.33,79.74,99.1,NA,87.93,97.73,93.8,"DK"
"319","11-14",93.86,92.58,95.52,97.68,87.67,92.34,96,95.19,97.77,97.34,79.54,99.18,NA,87.67,97.77,93.7225,"DK"
"320","11-15",93.6,92.61,95.65,97.65,87.81,91.95,95.61,95.27,97.79,97.47,79.28,99,NA,87.81,97.79,93.6408333333333,"DK"
"321","11-16",93.39,92.66,96.04,97.42,88.09,91.74,95.35,95.29,97.85,97.38,78.94,98.74,NA,88.09,97.85,93.5741666666667,"DK"
"322","11-17",93.12,92.68,96,97.29,88.31,91.26,95.33,95.32,97.92,97.25,78.65,99.37,NA,88.31,97.92,93.5416666666667,"DK"
"323","11-18",93.12,92.73,96.08,97.39,88.58,90.89,95.49,95.32,97.92,97.37,78.54,99.15,NA,88.58,97.92,93.5483333333333,"DK"
"324","11-19",93.12,92.67,96.32,97.29,88.73,90.73,95.32,95,97.97,97.23,78.59,98.99,NA,88.73,97.97,93.4966666666667,"DK"
"325","11-20",93.27,92.63,96.5,97.08,88.54,90.67,94.66,94.45,97.93,96.91,78.74,98.77,NA,88.54,97.93,93.3458333333333,"DK"
"326","11-21",92.75,92.52,96.58,96.91,88.44,90.47,94.29,94.17,97.87,96.91,78.7,98.39,NA,88.44,97.87,93.1666666666667,"DK"
"327","11-22",92.28,92.53,96.82,96.69,88.09,90.43,94.28,93.7,97.91,96.93,78.15,98.23,NA,88.09,97.91,93.0033333333333,"DK"
"328","11-23",91.99,92.51,96.89,96.67,87.63,90.39,94.4,93.28,98.04,96.91,77.99,98.12,NA,87.63,98.04,92.9016666666667,"DK"
"329","11-24",91.92,92.51,96.9,96.82,87.14,89.96,94.28,92.95,98.14,96.84,77.82,97.92,NA,87.14,98.14,92.7666666666667,"DK"
"330","11-25",91.84,92.5,96.5,96.32,86.74,89.59,94.05,92.82,98.1,96.66,77.67,97.91,NA,86.74,98.1,92.5583333333333,"DK"
"331","11-26",91.82,92.36,96.31,96.1,86.4,89.44,93.98,92.07,98.12,96.41,77.45,97.89,NA,86.4,98.12,92.3625,"DK"
"332","11-27",91.69,92.22,96.33,95.9,86.34,89.08,93.82,91.3,98.2,96.05,77.33,97.94,NA,86.34,98.2,92.1833333333333,"DK"
"333","11-28",91.56,92.16,96.39,95.87,86.29,88.43,93.54,100,98.24,95.63,77.19,97.86,NA,86.29,100,92.7633333333333,"DK"
"334","11-29",91.32,91.7,96.38,95.74,86.07,88.71,93.08,90.24,98.21,95.17,76.81,97.65,NA,86.07,98.21,91.7566666666667,"DK"
"335","11-30",91.14,91.08,96.45,95.66,85.66,87.37,92.75,90.18,98.12,94.59,76.26,97.45,NA,85.66,98.12,91.3925,"DK"
"336","12-01",91.26,90.65,96.39,95.53,85.43,87.28,92.35,90.29,98.04,94.13,76.06,97.05,NA,85.43,98.04,91.205,"DK"
"337","12-02",91.32,90.13,95.88,95.43,85.21,86.89,92.19,90.39,97.8,93.59,75.78,96.84,NA,85.21,97.8,90.9541666666667,"DK"
"338","12-03",91.11,89.2,95.74,95.29,85.06,86.45,92.12,90.56,97.52,93.08,75.46,96.79,NA,85.06,97.52,90.6983333333333,"DK"
"339","12-04",91.06,88.58,95.65,95.14,84.88,86.15,91.88,90.66,97.3,92.65,75.6,96.81,NA,84.88,97.3,90.53,"DK"
"340","12-05",90.73,87.66,95.09,95.24,84.77,85.73,91.86,90.42,97.18,92.54,75.56,96.42,NA,84.77,97.18,90.2666666666667,"DK"
"341","12-06",90.72,86.55,94.15,95.39,84.6,85.02,91.8,90.05,97.21,92.51,75.42,96.11,NA,84.6,97.21,89.9608333333333,"DK"
"342","12-07",90.5,85.6,93.19,95.54,84.28,84.06,91.61,90.12,97.24,92.52,75.11,95.66,NA,84.06,97.24,89.6191666666667,"DK"
"343","12-08",89.65,84.96,93.12,95.49,84.15,83.72,90.97,90.4,97.25,92.38,75.02,95,NA,83.72,97.25,89.3425,"DK"
"344","12-09",88.84,84.53,93.05,95.37,83.97,83.44,89.91,90.63,97.18,92.17,74.6,94.7,NA,83.44,97.18,89.0325,"DK"
"345","12-10",88.14,83.71,93,95.13,83.75,83.27,88.78,90.53,96.99,91.53,74.17,94.36,NA,83.27,96.99,88.6133333333333,"DK"
"346","12-11",87.87,82.64,92.9,94.94,83.43,82.98,87.62,90.38,96.8,90.95,73.82,93.8,NA,82.64,96.8,88.1775,"DK"
"347","12-12",87.7,81.35,92.96,94.83,83.15,82.34,86.8,89.99,96.62,90.82,73.5,92.85,NA,81.35,96.62,87.7425,"DK"
"348","12-13",87.26,80.06,92.99,94.82,82.85,81.65,86.13,89.12,96.44,90.58,73.45,91.78,NA,80.06,96.44,87.2608333333333,"DK"
"349","12-14",86.4,79.27,93.04,94.72,82.49,80.9,85.6,88.05,96.5,90.49,73.36,91.26,NA,79.27,96.5,86.84,"DK"
"350","12-15",86.4,78.85,93.01,94.65,81.95,80.07,85.08,87.42,96.58,90.29,73.06,90.65,NA,78.85,96.58,86.5008333333333,"DK"
"351","12-16",86.46,78.66,93.09,94.47,81.53,79.23,84.81,86.86,96.46,90.05,73.2,90.03,NA,78.66,96.46,86.2375,"DK"
"352","12-17",86.63,78.26,93.08,94.18,81.52,78.61,84.48,86.02,96.4,89.81,72.86,89.63,NA,78.26,96.4,85.9566666666667,"DK"
"353","12-18",86.76,77.78,92.84,94.08,81.82,78.23,83.97,85.33,96.33,89.73,72.85,89.43,NA,77.78,96.33,85.7625,"DK"
"354","12-19",86.76,77.09,92.85,94.25,82.13,77.59,83.34,84.97,96.33,89.81,72.99,89.31,NA,77.09,96.33,85.6183333333333,"DK"
"355","12-20",86.64,76.44,92.8,94.07,82.45,77.02,82.95,84.78,96.29,89.88,72.62,89.19,NA,76.44,96.29,85.4275,"DK"
