"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"55","02-24",33.84,35.6,36.69,44.31,30.73,25.11,27.07,13.29,26.22,65.33,29.83,19.91,NA,13.29,65.33,32.33,"België"
"56","02-25",32.49,35.47,36.4,44.57,30.18,24.64,26.86,13.19,26.11,65.4,29.66,19.68,NA,13.19,65.4,32.05,"België"
"57","02-26",31.4,35.28,36.15,44.63,29.43,24.16,26.76,12.81,26.11,65.2,29.43,19.4,NA,12.81,65.2,31.73,"België"
"58","02-27",30.42,34.91,35.65,44.63,29.09,23.86,26.39,12.19,26.13,64.97,29.26,19.19,NA,12.19,64.97,31.39,"België"
"59","02-28",30.19,34.82,35.16,44.68,28.53,23.54,25.89,11.56,26.18,64.92,29.11,18.97,NA,11.56,64.92,31.13,"België"
"61","03-01",29.85,34.26,34.44,44.73,28.1,22.55,25.12,10.94,26.39,65.43,28.81,18.79,NA,10.94,65.43,30.78,"België"
"62","03-02",29.82,34.01,33.84,44.94,27.87,22.19,24.64,10.37,26.52,65.53,28.61,18.66,NA,10.37,65.53,30.58,"België"
"63","03-03",29.65,33.87,32.65,44.99,27.12,21.61,23.92,9.92,26.77,65.75,28.2,18.4,NA,9.92,65.75,30.24,"België"
"64","03-04",29.1,33.66,31.52,44.81,26.25,21.19,23.45,9.61,26.64,65.36,27.74,18.09,NA,9.61,65.36,29.78,"België"
"65","03-05",28.19,33.26,30.38,44.69,25.77,20.92,22.97,9.3,26.83,65.26,27.09,17.82,NA,9.3,65.26,29.37,"België"
"66","03-06",27.51,32.75,29.43,44.58,25.12,20.86,22.36,9.02,26.97,65.42,26.14,17.56,NA,9.02,65.42,28.98,"België"
"67","03-07",26.99,32.21,29.25,44.64,24.65,20.53,21.81,8.67,27.38,65.67,25.2,17.33,NA,8.67,65.67,28.69,"België"
"68","03-08",26.49,31.67,29.01,45.13,24.32,20.11,21.34,8.27,27.78,65.93,24.28,17.09,NA,8.27,65.93,28.45,"België"
"69","03-09",25.75,31.33,28.81,45.77,24.22,19.67,20.96,7.77,28.21,66.17,23.82,16.85,NA,7.77,66.17,28.28,"België"
"70","03-10",24.91,30.88,28.8,46.27,24.1,19.31,20.49,7.31,28.61,66.39,23.1,16.57,NA,7.31,66.39,28.06,"België"
"71","03-11",24.17,30.61,28.78,46.78,23.9,18.84,20.06,7.17,28.92,66.64,22.82,16.28,NA,7.17,66.64,27.91,"België"
"72","03-12",23.43,30.47,28.61,47.29,23.55,18.88,19.68,6.73,29.23,66.84,22.66,16.2,NA,6.73,66.84,27.8,"België"
"73","03-13",23.17,30.17,26.93,47.77,23.62,18.84,19.16,6.24,29.39,67.04,22.46,16.09,NA,6.24,67.04,27.57,"België"
"74","03-14",22.59,30.07,25.17,48.33,23.42,18.55,18.82,5.97,29.48,67.43,22.29,15.86,NA,5.97,67.43,27.33,"België"
