"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"168","06-16",77.54,67.99,25.77,72.95,45.23,56.8,54.8,44.89,69.89,73.88,40.25,70.85,NA,25.77,77.54,58.4033333333333,"CZ"
"169","06-17",77.7,68.26,26.3,73.35,45.83,57.47,55.55,45.36,70.58,74.28,40.72,71.25,NA,26.3,77.7,58.8875,"CZ"
"170","06-18",77.96,68.52,26.83,73.75,46.41,58.25,56.29,45.82,71.34,74.78,41.18,71.74,NA,26.83,77.96,59.4058333333333,"CZ"
"171","06-19",78.24,68.68,27.36,74.11,46.96,59.03,57.02,46.22,72.11,75.28,41.64,72.22,NA,27.36,78.24,59.9058333333333,"CZ"
"172","06-20",78.5,68.96,27.88,74.38,47.53,59.7,57.69,46.62,72.85,75.71,42.09,72.64,NA,27.88,78.5,60.3791666666667,"CZ"
"173","06-21",78.76,69.04,28.42,74.79,48.14,60.45,58.35,47.02,73.52,76.1,42.48,65.67,NA,28.42,78.76,60.2283333333333,"CZ"
"174","06-22",79.02,69.21,29,75.26,48.68,61.19,59,47.33,74.32,76.56,42.9,65.95,NA,29,79.02,60.7016666666667,"CZ"
"175","06-23",79.27,69.48,29.59,75.6,49.22,61.96,59.71,47.68,75.11,77.04,43.24,66.25,NA,29.59,79.27,61.1791666666667,"CZ"
"176","06-24",79.5,69.76,30.14,75.77,49.73,62.75,60.44,48.05,75.74,77.53,43.53,66.65,NA,30.14,79.5,61.6325,"CZ"
"177","06-25",79.74,70.02,30.8,75.99,50.29,63.55,61.18,48.38,76.37,77.99,43.88,67.14,NA,30.8,79.74,62.1108333333333,"CZ"
"178","06-26",80.09,70.16,31.48,76.21,50.84,64.34,61.87,48.75,76.93,78.47,44.26,67.63,NA,31.48,80.09,62.5858333333333,"CZ"
"179","06-27",80.44,70.36,32.22,76.47,51.38,65.04,62.54,49.08,77.5,78.96,44.63,68.01,NA,32.22,80.44,63.0525,"CZ"
"180","06-28",80.68,70.58,32.77,76.78,51.9,65.78,63.2,49.35,78.1,79.44,45.1,68.34,NA,32.77,80.68,63.5016666666667,"CZ"
"181","06-29",80.87,70.85,33.26,77.08,52.41,66.52,63.9,49.66,78.73,79.9,45.52,68.71,NA,33.26,80.87,63.9508333333333,"CZ"
"182","06-30",81.06,71.25,33.79,77.34,52.92,67.27,64.45,50.04,79.37,80.33,45.93,69.05,NA,33.79,81.06,64.4,"CZ"
"183","07-01",81.22,71.65,34.37,77.72,53.45,67.79,64.84,50.41,79.7,80.52,46.27,69.39,NA,34.37,81.22,64.7775,"CZ"
"184","07-02",81.49,72,35,78.12,53.98,68.35,65.25,50.75,80.01,80.82,46.59,69.8,NA,35,81.49,65.18,"CZ"
"185","07-03",81.87,72.51,35.56,78.53,54.55,68.9,65.67,51.19,80.31,81.16,46.98,70.18,NA,35.56,81.87,65.6175,"CZ"
"186","07-04",82.2,73.1,36.11,78.92,55.12,69.43,66.06,51.64,80.62,81.5,47.37,70.55,NA,36.11,82.2,66.0516666666667,"CZ"
"187","07-05",82.59,73.65,36.65,79.28,55.65,70.07,66.44,52.11,80.95,81.84,47.74,70.94,NA,36.65,82.59,66.4925,"CZ"
"188","07-06",83,74.18,37.33,79.74,56.16,70.66,66.84,52.59,81.27,82.23,48.19,71.32,NA,37.33,83,66.9591666666667,"CZ"
"189","07-07",83.4,74.6,37.99,80.11,56.64,71.18,67.24,53.13,81.6,82.44,48.57,71.7,NA,37.99,83.4,67.3833333333333,"CZ"
"190","07-08",83.78,74.96,38.64,80.52,57.1,71.73,67.64,53.69,81.9,82.64,48.92,72,NA,38.64,83.78,67.7933333333333,"CZ"
"191","07-09",84.18,75.36,39.28,80.97,57.61,72.35,68.04,54.13,82.22,82.92,49.25,72.32,NA,39.28,84.18,68.2191666666667,"CZ"
"192","07-10",84.58,75.58,39.89,81.33,58.13,72.96,68.43,54.34,82.51,83.24,49.7,72.52,NA,39.89,84.58,68.6008333333333,"CZ"
"193","07-11",84.98,75.89,40.52,81.69,58.65,73.46,68.82,54.75,82.79,83.71,50.14,72.85,NA,40.52,84.98,69.0208333333333,"CZ"
"194","07-12",85.37,76.22,41.16,82.07,59.16,73.97,69.21,55.21,83.12,84.17,50.56,73.22,NA,41.16,85.37,69.4533333333333,"CZ"
"195","07-13",85.78,76.48,41.81,82.44,59.69,74.46,69.59,55.71,83.51,84.58,50.64,73.55,NA,41.81,85.78,69.8533333333333,"CZ"
"196","07-14",86.21,76.78,42.53,82.8,60.23,74.98,69.98,56.25,83.91,84.76,50.8,73.87,NA,42.53,86.21,70.2583333333333,"CZ"
"197","07-15",86.63,77.14,43.17,83.28,60.71,75.52,70.37,56.79,84.13,84.98,50.95,74.29,NA,43.17,86.63,70.6633333333333,"CZ"
"198","07-16",87.1,77.41,43.8,83.76,61.27,76.13,70.78,57.26,84.33,85.09,51.13,74.77,NA,43.8,87.1,71.0691666666667,"CZ"
"199","07-17",87.54,77.7,44.37,84.21,61.8,76.74,71.18,57.64,84.59,85.25,51.31,75.22,NA,44.37,87.54,71.4625,"CZ"
"200","07-18",87.99,78.05,44.92,84.59,62.35,77.27,71.57,58.01,84.79,85.43,51.49,75.62,NA,44.92,87.99,71.84,"CZ"
"201","07-19",88.2,78.51,45.51,85.03,62.9,77.75,71.95,58.45,85,85.61,51.65,75.96,NA,45.51,88.2,72.21,"CZ"
"202","07-20",88.46,78.92,46.1,85.49,63.32,78.22,72.34,58.87,85.24,85.76,51.81,76.31,NA,46.1,88.46,72.57,"CZ"
"203","07-21",88.73,79.36,46.76,85.96,63.72,78.79,72.72,59.3,85.49,85.89,51.93,76.66,NA,46.76,88.73,72.9425,"CZ"
"204","07-22",88.99,79.79,47.42,86.33,64.12,79.45,73.19,59.73,85.71,86.04,52.06,76.99,NA,47.42,88.99,73.3183333333333,"CZ"
"205","07-23",89.24,80.18,48.13,86.73,64.55,80.14,73.69,60.16,85.95,86.2,52.46,77.35,NA,48.13,89.24,73.7316666666667,"CZ"
"206","07-24",89.47,80.67,48.71,87.07,64.97,80.83,74.15,60.59,86.23,86.38,52.96,77.69,NA,48.71,89.47,74.1433333333333,"CZ"
"207","07-25",89.62,81.18,49.3,87.46,65.44,81.44,74.52,61.01,86.58,86.59,53.42,78.03,NA,49.3,89.62,74.5491666666667,"CZ"
"208","07-26",89.82,81.62,49.96,87.86,65.93,82.05,74.89,61.43,86.92,86.93,53.86,78.24,NA,49.96,89.82,74.9591666666667,"CZ"
"209","07-27",90.05,82.02,50.78,88.3,66.36,82.43,75.26,61.87,87.3,87.25,54.33,78.45,NA,50.78,90.05,75.3666666666667,"CZ"
"210","07-28",90.27,82.55,51.56,88.73,66.7,82.88,75.63,62.3,87.67,87.57,54.79,78.65,NA,51.56,90.27,75.775,"CZ"
"211","07-29",90.46,83.14,52.23,89.15,67.06,83.39,76.07,62.74,88.01,87.89,55.31,78.75,NA,52.23,90.46,76.1833333333333,"CZ"
"212","07-30",90.93,83.66,52.95,89.52,67.51,84.16,76.53,63.1,88.4,88.2,55.65,78.92,NA,52.95,90.93,76.6275,"CZ"
"213","07-31",91.42,84.13,53.73,89.88,67.92,84.88,76.78,63.5,88.71,88.52,55.94,79.09,NA,53.73,91.42,77.0416666666667,"CZ"
"214","08-01",91.59,84.55,54.54,90.24,68.49,85.25,77.12,63.98,89.01,88.75,56.3,79.2,NA,54.54,91.59,77.4183333333333,"CZ"
"215","08-02",91.72,84.94,55.18,90.61,69.13,85.6,77.45,64.47,89.33,88.98,56.69,79.33,NA,55.18,91.72,77.7858333333333,"CZ"
"216","08-03",91.75,85.22,55.75,90.98,69.74,85.91,77.79,64.97,89.58,89.26,57.02,79.48,NA,55.75,91.75,78.1208333333333,"CZ"
"217","08-04",91.88,85.56,56.46,91.27,70.28,86.26,78.15,65.47,89.78,89.5,57.37,79.62,NA,56.46,91.88,78.4666666666667,"CZ"
"218","08-05",91.92,85.91,57.11,91.6,70.88,86.65,78.51,65.96,90,89.77,57.76,79.75,NA,57.11,91.92,78.8183333333333,"CZ"
"219","08-06",92,86.17,57.73,91.99,71.51,87.03,78.87,66.45,90.26,90.04,58.19,79.89,NA,57.73,92,79.1775,"CZ"
"220","08-07",92.1,86.49,58.4,92.3,72.13,87.42,79.22,66.92,90.52,90.29,58.62,80.01,NA,58.4,92.3,79.535,"CZ"
"221","08-08",92.21,86.76,59.06,92.65,72.71,87.8,79.55,67.41,90.79,90.59,59.05,80.11,NA,59.06,92.65,79.8908333333333,"CZ"
"222","08-09",92.22,87.07,59.8,93.02,73.3,88,79.88,67.95,91.05,90.9,59.45,80.21,NA,59.8,93.02,80.2375,"CZ"
"223","08-10",92.22,87.39,60.45,93.37,73.9,88.24,80.2,68.49,91.31,91.13,59.91,80.29,NA,60.45,93.37,80.575,"CZ"
"224","08-11",92.25,87.79,61.12,93.74,74.59,88.42,80.53,69.1,91.57,91.34,60.27,80.43,NA,61.12,93.74,80.9291666666667,"CZ"
"225","08-12",92.36,88.1,61.74,94.12,75.22,88.82,80.88,69.71,91.81,91.59,60.71,80.56,NA,61.74,94.12,81.3016666666667,"CZ"
"226","08-13",92.47,88.32,62.38,94.49,75.81,89.2,81.23,70.22,92.07,91.85,61.16,80.7,NA,62.38,94.49,81.6583333333333,"CZ"
"227","08-14",92.58,88.62,63.12,94.8,76.44,89.57,81.57,70.76,92.34,92.12,61.75,80.84,NA,63.12,94.8,82.0425,"CZ"
"228","08-15",92.71,88.9,63.85,95.12,77.11,89.92,81.91,71.26,92.56,92.38,62.34,81,NA,63.85,95.12,82.4216666666667,"CZ"
"229","08-16",92.84,89.21,64.53,95.44,77.77,90.25,82.25,71.78,92.79,92.67,62.88,81.11,NA,64.53,95.44,82.7933333333333,"CZ"
"230","08-17",92.88,89.5,65.23,95.75,78.39,90.62,82.58,72.3,93.02,92.89,63.46,81.17,NA,65.23,95.75,83.1491666666667,"CZ"
"231","08-18",93,89.78,65.88,95.98,78.98,90.98,82.96,72.86,93.25,93.13,64.01,81.12,NA,65.88,95.98,83.4941666666667,"CZ"
"232","08-19",93.15,90.06,66.52,96.25,79.59,91.34,83.3,73.42,93.48,93.35,64.56,81.2,NA,66.52,96.25,83.8516666666667,"CZ"
"233","08-20",93.29,90.3,67.23,96.43,80.27,91.74,83.65,73.95,93.72,93.55,65.09,81.35,NA,67.23,96.43,84.2141666666667,"CZ"
"234","08-21",93.44,90.55,67.88,96.6,80.94,92.13,83.98,74.43,93.95,93.76,65.61,81.49,NA,67.88,96.6,84.5633333333333,"CZ"
"235","08-22",93.49,90.81,68.52,96.84,81.57,92.49,84.23,74.91,94.19,94.05,66.12,81.54,NA,68.52,96.84,84.8966666666667,"CZ"
"236","08-23",93.6,91.06,69.13,97.06,82.21,92.66,84.56,75.42,94.39,94.34,66.62,81.57,NA,69.13,97.06,85.2183333333333,"CZ"
"237","08-24",93.69,91.34,69.77,97.35,82.8,92.82,84.83,75.93,94.59,94.57,67.21,81.63,NA,69.77,97.35,85.5441666666667,"CZ"
"238","08-25",93.76,91.65,70.41,97.49,83.43,92.99,85.14,76.46,94.79,94.79,67.83,81.7,NA,70.41,97.49,85.87,"CZ"
"239","08-26",93.82,91.97,71.04,97.64,84.11,93.14,85.48,76.99,94.99,94.99,68.33,81.65,NA,71.04,97.64,86.1791666666667,"CZ"
"240","08-27",93.89,92.25,71.64,97.7,84.79,93.41,85.82,77.52,95.19,95.2,68.86,81.8,NA,71.64,97.7,86.5058333333333,"CZ"
"241","08-28",93.97,92.49,72.25,97.74,85.42,93.66,86.14,77.98,95.39,95.41,69.35,81.96,NA,72.25,97.74,86.8133333333333,"CZ"
"242","08-29",94.12,92.73,72.88,97.82,85.96,93.8,86.49,78.44,95.6,95.62,69.83,82.03,NA,72.88,97.82,87.11,"CZ"
"243","08-30",94.24,92.97,73.51,98.02,86.52,93.95,86.82,78.79,95.8,95.82,70.32,82.1,NA,73.51,98.02,87.405,"CZ"
"244","08-31",94.35,93.22,74.15,98.26,86.99,94.09,86.94,79.2,96,95.96,70.86,82.12,NA,74.15,98.26,87.6783333333333,"CZ"
"245","09-01",94.42,93.46,74.81,98.31,87.21,93.95,87.27,79.63,96.16,95.08,71.38,82.17,NA,74.81,98.31,87.8208333333333,"CZ"
"246","09-02",94.48,93.63,75.37,98.36,87.52,94.1,87.62,80.07,96.32,95.1,71.88,82.27,NA,75.37,98.36,88.06,"CZ"
"247","09-03",94.54,93.87,75.93,98.46,87.86,94.28,87.99,80.5,96.39,95.15,72.49,82.4,NA,75.93,98.46,88.3216666666667,"CZ"
"248","09-04",94.61,94.13,76.47,98.55,88.18,94.49,88.3,80.84,96.46,95.2,73.14,82.52,NA,76.47,98.55,88.5741666666667,"CZ"
"249","09-05",94.68,94.34,77.09,98.67,88.52,94.68,88.63,81.19,96.5,95.29,73.79,82.64,NA,77.09,98.67,88.835,"CZ"
"250","09-06",94.75,94.51,77.71,98.81,88.87,94.88,88.95,81.49,96.55,95.36,74.25,82.7,NA,77.71,98.81,89.0691666666667,"CZ"
"251","09-07",94.85,94.71,78.35,98.96,89.21,95.05,89.29,81.82,96.63,95.41,74.87,82.79,NA,78.35,98.96,89.3283333333333,"CZ"
"252","09-08",94.85,94.95,79,99.15,89.56,95.28,89.63,82.15,96.68,95.52,75.48,82.87,NA,79,99.15,89.5933333333333,"CZ"
"253","09-09",94.9,95.17,79.61,99.27,89.92,95.5,89.99,82.51,96.73,95.67,76.1,82.97,NA,79.61,99.27,89.8616666666667,"CZ"
"254","09-10",94.9,95.38,80.18,99.39,90.25,95.75,90.35,82.83,96.78,95.78,76.69,83.08,NA,80.18,99.39,90.1133333333333,"CZ"
"255","09-11",94.99,95.54,80.7,99.47,90.57,95.99,90.65,83.2,96.84,95.9,77.29,83.17,NA,80.7,99.47,90.3591666666667,"CZ"
"256","09-12",95.09,95.72,81.19,99.47,90.93,96.2,90.95,83.54,96.89,96.06,77.88,83.25,NA,81.19,99.47,90.5975,"CZ"
"257","09-13",95.15,95.83,81.74,99.57,91.33,96.4,91.22,83.87,96.94,96.23,78.33,83.35,NA,81.74,99.57,90.83,"CZ"
"258","09-14",95.18,96.01,82.36,99.66,91.71,96.62,91.44,84.2,97.02,96.42,78.8,83.43,NA,82.36,99.66,91.0708333333333,"CZ"
"259","09-15",95.2,96.21,82.96,99.7,92.08,96.88,91.62,84.6,97.06,96.54,79.16,83.52,NA,82.96,99.7,91.2941666666667,"CZ"
"260","09-16",95.25,96.36,83.46,99.69,92.42,97.12,91.84,85.01,96.9,96.65,79.56,83.68,NA,83.46,99.69,91.495,"CZ"
"261","09-17",95.33,96.46,83.97,99.68,92.82,97.38,92.03,85.35,96.96,96.76,79.9,83.89,NA,83.97,99.68,91.7108333333333,"CZ"
"262","09-18",95.37,96.62,84.41,99.69,93.2,97.65,92.16,85.75,96.99,96.87,80.36,84.07,NA,84.41,99.69,91.9283333333333,"CZ"
"263","09-19",95.41,96.82,84.8,99.74,93.6,97.87,92.27,86.12,97.03,97,80.68,84.2,NA,84.8,99.74,92.1283333333333,"CZ"
"264","09-20",95.44,96.93,85.17,99.81,94,98.08,92.37,86.42,97.01,97.13,80.98,84.3,NA,85.17,99.81,92.3033333333333,"CZ"
"265","09-21",95.45,97.03,85.62,99.92,94.35,98.3,92.51,86.76,97.08,97.24,81.19,84.5,NA,85.62,99.92,92.4958333333333,"CZ"
"266","09-22",95.49,97.13,86.08,99.99,94.72,98.52,92.62,87.08,97.12,97.36,81.52,84.69,NA,86.08,99.99,92.6933333333333,"CZ"
"267","09-23",95.54,97.22,86.45,100,95.08,98.8,92.88,87.39,97.13,97.44,81.91,84.82,NA,86.45,100,92.8883333333333,"CZ"
"268","09-24",95.59,97.31,86.82,100,95.41,99.02,93.13,87.69,97.19,97.54,82.33,85.07,NA,86.82,100,93.0916666666667,"CZ"
"269","09-25",95.63,97.42,87.3,100,95.72,99.23,93.15,87.98,97.25,97.66,82.83,85.35,NA,87.3,100,93.2933333333333,"CZ"
"270","09-26",95.63,97.53,87.75,100,96.09,99.39,93.42,88.25,97.28,97.76,83.33,85.56,NA,87.75,100,93.4991666666667,"CZ"
"271","09-27",95.63,97.72,88.21,100,96.46,99.57,93.75,88.48,97.32,97.81,83.79,85.68,NA,88.21,100,93.7016666666667,"CZ"
"272","09-28",95.64,97.94,88.62,100,96.82,99.77,94.05,88.81,97.39,97.87,84.24,85.7,NA,88.62,100,93.9041666666667,"CZ"
"273","09-29",95.66,98.19,89.02,100,97.13,99.95,94.37,89.02,97.45,97.86,84.66,85.8,NA,89.02,100,94.0925,"CZ"
"274","09-30",95.01,98.28,89.4,100,97.31,100,94.71,89.2,97.48,97.86,85.07,85.79,NA,89.2,100,94.1758333333333,"CZ"
"275","10-01",95.03,98.32,89.64,100,97.29,100,94.86,89.02,97.49,97.9,85.16,86.08,NA,89.02,100,94.2325,"CZ"
"276","10-02",95.11,98.37,89.85,100,97.22,100,94.99,89.24,97.5,97.95,85.33,86.33,NA,89.24,100,94.3241666666667,"CZ"
"277","10-03",95.19,98.4,90.1,100,97.16,100,95.14,89.47,97.49,98.06,85.54,86.51,NA,89.47,100,94.4216666666667,"CZ"
"278","10-04",95.27,98.43,90.39,100,97.11,100,95.23,89.69,97.5,98.15,85.7,86.78,NA,89.69,100,94.5208333333333,"CZ"
"279","10-05",95.33,98.47,90.71,100,97.03,100,95.33,89.93,97.52,98.14,85.93,87.07,NA,89.93,100,94.6216666666667,"CZ"
"280","10-06",95.37,98.57,91.01,100,97.05,100,95.45,90.21,97.52,98.14,86.1,87.4,NA,90.21,100,94.735,"CZ"
"281","10-07",95.5,98.67,91.32,100,97.09,100,95.49,90.27,97.52,98.15,86.15,87.65,NA,90.27,100,94.8175,"CZ"
"282","10-08",95.68,98.71,91.62,100,97.07,100,95.52,90.29,97.5,98.14,86.28,87.91,NA,90.29,100,94.8933333333333,"CZ"
"283","10-09",95.78,98.73,91.83,100,96.97,100,95.47,90.43,97.49,98.15,86.41,88.17,NA,90.43,100,94.9525,"CZ"
"284","10-10",95.85,98.77,92.07,100,96.87,100,95.52,90.5,97.49,98.21,86.51,88.36,NA,90.5,100,95.0125,"CZ"
"285","10-11",95.92,98.77,92.3,100,96.75,100,95.61,90.63,97.5,98.25,86.62,88.55,NA,90.63,100,95.075,"CZ"
"286","10-12",96,98.72,92.61,100,96.54,99.96,95.7,90.79,97.52,98.21,86.63,88.65,NA,90.79,100,95.1108333333333,"CZ"
"287","10-13",96.14,98.71,92.93,100,96.21,99.74,95.81,90.94,97.55,98.17,86.53,88.82,NA,90.94,100,95.1291666666667,"CZ"
"288","10-14",96.23,98.71,93.13,100,95.94,99.65,95.97,91.05,97.56,98.12,86.61,89.03,NA,91.05,100,95.1666666666667,"CZ"
"289","10-15",96.25,98.77,93.32,100,95.81,99.7,96.14,91.16,97.57,98.06,86.7,89.31,NA,91.16,100,95.2325,"CZ"
"290","10-16",96.2,98.77,93.4,100,95.72,99.76,96.21,91.3,97.57,97.95,86.76,89.54,NA,91.3,100,95.265,"CZ"
"291","10-17",96.1,98.77,93.57,100,95.58,99.73,96.35,91.42,97.59,97.87,86.8,89.82,NA,91.42,100,95.3,"CZ"
"292","10-18",96.09,98.77,93.75,100,95.42,99.7,96.47,91.55,97.61,97.78,86.82,89.99,NA,91.55,100,95.3291666666667,"CZ"
"293","10-19",96.24,98.76,93.93,100,95.21,99.69,96.59,91.69,97.6,97.7,86.89,90.16,NA,91.69,100,95.3716666666667,"CZ"
"294","10-20",96.35,98.83,94.14,100,94.98,99.33,96.7,91.78,97.59,97.65,87.11,90.47,NA,91.78,100,95.4108333333333,"CZ"
"295","10-21",96.43,98.88,94.32,100,94.78,99.04,96.85,91.85,97.56,97.63,87.29,90.77,NA,91.85,100,95.45,"CZ"
"296","10-22",96.5,98.85,94.51,100,94.6,98.99,97,91.93,97.56,97.59,87.39,91.19,NA,91.93,100,95.5091666666667,"CZ"
"297","10-23",96.5,98.79,94.67,100,94.47,98.92,97.11,91.97,97.56,97.55,87.37,91.55,NA,91.97,100,95.5383333333333,"CZ"
"298","10-24",96.5,98.73,94.82,100,94.29,98.72,97.22,92.03,97.56,97.57,87.35,91.93,NA,92.03,100,95.56,"CZ"
"299","10-25",96.5,98.66,94.99,100,94.05,98.69,97.35,92.09,97.57,97.56,87.27,92.18,NA,92.09,100,95.5758333333333,"CZ"
"300","10-26",96.66,98.54,95.1,100,93.79,98.51,97.48,92.16,97.56,97.48,87.09,92.55,NA,92.16,100,95.5766666666667,"CZ"
"301","10-27",96.82,98.39,95.24,100,93.56,98.43,97.62,92.17,97.57,97.37,86.91,92.93,NA,92.17,100,95.5841666666667,"CZ"
"302","10-28",96.9,98.32,95.41,100,93.28,98.41,97.73,92.18,97.57,97.31,86.8,93.34,NA,92.18,100,95.6041666666667,"CZ"
"303","10-29",97.06,98.19,95.55,100,93.04,98.38,97.81,92.03,97.56,97.02,86.62,93.78,NA,92.03,100,95.5866666666667,"CZ"
"304","10-30",97.18,97.91,95.63,100,92.65,98.34,97.85,92.01,97.55,96.82,86.46,94.16,NA,92.01,100,95.5466666666667,"CZ"
"305","10-31",97.25,97.76,95.65,100,92.4,98.2,97.56,92.02,97.47,96.82,86.32,94.54,NA,92.02,100,95.4991666666667,"CZ"
"306","11-01",97.26,97.24,95.7,100,92.09,98.14,97.38,92.04,97.47,96.67,86.26,94.88,NA,92.04,100,95.4275,"CZ"
"307","11-02",97.18,96.7,95.7,99.95,91.66,97.99,97.1,92.07,97.46,96.6,85.98,95.21,NA,91.66,99.95,95.3,"CZ"
"308","11-03",97.05,96.47,95.74,99.92,91.17,97.76,96.84,92.07,97.47,96.61,85.65,95.45,NA,91.17,99.92,95.1833333333333,"CZ"
"309","11-04",97.04,96.26,95.71,99.84,90.7,97.51,96.6,92.03,97.47,96.44,85.31,95.71,NA,90.7,99.84,95.0516666666667,"CZ"
"310","11-05",97.16,95.69,95.67,99.68,90.33,97.3,96.36,92.02,97.47,96.16,84.96,96.03,NA,90.33,99.68,94.9025,"CZ"
"311","11-06",97.35,94.87,95.6,99.57,89.88,97.08,96.09,92.02,97.47,95.97,84.92,96.33,NA,89.88,99.57,94.7625,"CZ"
"312","11-07",97.43,94.27,95.55,99.45,89.61,96.73,95.77,92.02,97.47,95.76,84.91,96.53,NA,89.61,99.45,94.625,"CZ"
"313","11-08",97.49,93.6,95.53,99.4,89.35,96.37,95.4,92.01,97.46,95.61,84.64,96.76,NA,89.35,99.4,94.4683333333333,"CZ"
"314","11-09",97.51,93.17,95.48,99.32,89.08,95.88,95.09,91.96,97.47,95.37,84.29,96.91,NA,89.08,99.32,94.2941666666667,"CZ"
"315","11-10",97.52,92.99,95.44,99.11,88.79,95.4,94.77,91.96,97.45,95.07,83.93,97.05,NA,88.79,99.11,94.1233333333333,"CZ"
"316","11-11",97.46,92.83,95.33,98.9,88.61,94.94,94.51,91.97,97.43,94.7,83.57,97.18,NA,88.61,98.9,93.9525,"CZ"
"317","11-12",97.31,92.56,95.21,98.71,88.48,94.55,94.21,91.79,97.42,94.33,83.22,97.4,NA,88.48,98.71,93.7658333333333,"CZ"
"318","11-13",97.25,92.31,95.08,98.55,88.24,94.12,93.86,91.72,97.41,93.97,82.94,97.54,NA,88.24,98.55,93.5825,"CZ"
"319","11-14",97.17,91.98,94.88,98.41,88.15,93.62,93.47,91.58,97.37,93.89,82.64,97.62,NA,88.15,98.41,93.3983333333333,"CZ"
"320","11-15",97.07,91.44,94.66,98.29,88,93.12,93.11,91.36,97.36,93.8,82.18,97.6,NA,88,98.29,93.1658333333333,"CZ"
"321","11-16",96.87,90.95,94.54,98.15,87.87,92.65,92.75,91.01,97.37,93.63,81.69,97.57,NA,87.87,98.15,92.9208333333333,"CZ"
"322","11-17",96.64,90.58,94.41,97.95,87.73,92.3,92.36,90.7,97.37,93.38,81.17,97.49,NA,87.73,97.95,92.6733333333333,"CZ"
"323","11-18",96.55,90.25,94.28,97.62,87.52,91.93,92.04,90.4,97.35,93.08,80.63,97.45,NA,87.52,97.62,92.425,"CZ"
"324","11-19",96.61,89.76,94.06,97.34,87.39,91.64,91.68,89.97,97.3,92.78,80.12,97.41,NA,87.39,97.34,92.1716666666667,"CZ"
"325","11-20",96.61,89.11,93.86,97.06,87.1,91.36,91.25,89.56,97.24,92.42,79.87,97.22,NA,87.1,97.24,91.8883333333333,"CZ"
"326","11-21",96.57,88.44,93.68,96.67,86.59,91.02,90.9,89.07,97.19,92.08,79.6,96.99,NA,86.59,97.19,91.5666666666667,"CZ"
"327","11-22",96.51,87.71,93.57,96.34,86.02,90.65,90.51,88.59,97.09,91.76,79.19,96.81,NA,86.02,97.09,91.2291666666667,"CZ"
"328","11-23",96.44,87.05,93.49,96,85.45,90.35,90.18,88.09,97.08,91.37,78.64,96.59,NA,85.45,97.08,90.8941666666667,"CZ"
"329","11-24",96.36,86.37,93.38,95.53,84.79,89.99,89.84,87.78,97.03,90.86,78.08,96.44,NA,84.79,97.03,90.5375,"CZ"
"330","11-25",96.28,85.7,93.19,95.04,84.05,89.63,89.5,87.46,96.95,90.38,77.65,96.38,NA,84.05,96.95,90.1841666666667,"CZ"
"331","11-26",96.25,84.96,92.82,94.52,83.4,89.33,89.15,86.96,96.87,89.89,77.05,96.34,NA,83.4,96.87,89.795,"CZ"
"332","11-27",96.24,84.28,92.26,93.95,82.73,89,88.66,86.37,96.76,89.41,76.43,96.23,NA,82.73,96.76,89.36,"CZ"
"333","11-28",96.18,83.5,91.71,93.43,82.18,88.5,88.26,85.74,96.7,88.91,75.81,95.93,NA,82.18,96.7,88.9041666666667,"CZ"
"334","11-29",96.06,82.7,91.28,92.95,81.65,87.83,87.6,85.25,96.64,88.37,75.21,95.62,NA,81.65,96.64,88.43,"CZ"
"335","11-30",95.98,81.87,90.88,92.41,81.13,87.16,86.94,84.75,96.58,87.79,74.57,95.21,NA,81.13,96.58,87.9391666666667,"CZ"
"336","12-01",95.94,81.47,90.34,91.8,80.67,86.44,86.5,84.4,96.45,87.15,73.91,94.74,NA,80.67,96.45,87.4841666666667,"CZ"
"337","12-02",95.87,81.06,89.77,91.09,80.12,85.81,86.05,84.07,96.23,86.46,73.59,94.39,NA,80.12,96.23,87.0425,"CZ"
"338","12-03",95.9,80.5,89.16,90.42,79.64,85.17,85.56,83.83,95.96,85.77,72.95,94.05,NA,79.64,95.96,86.5758333333333,"CZ"
"339","12-04",95.87,79.88,88.42,89.91,79.12,84.52,85.07,83.42,95.74,85.17,72.32,93.71,NA,79.12,95.87,86.0958333333333,"CZ"
"340","12-05",95.78,79.34,87.67,89.46,78.87,83.7,84.57,82.92,95.63,84.62,71.72,93.2,NA,78.87,95.78,85.6233333333333,"CZ"
"341","12-06",95.71,78.69,87.04,89.02,78.62,82.94,84.07,82.48,95.49,84.09,71.02,92.65,NA,78.62,95.71,85.1516666666667,"CZ"
"342","12-07",95.59,77.85,86.44,88.61,78.22,82.25,83.62,82.06,95.43,83.56,70.31,92.05,NA,77.85,95.59,84.6658333333333,"CZ"
"343","12-08",95.33,77.01,85.76,88.18,77.75,81.58,83.23,81.76,95.38,83.01,69.64,91.47,NA,77.01,95.38,84.175,"CZ"
"344","12-09",95.25,76.17,85.11,87.66,77.39,80.91,82.81,81.47,95.35,82.38,68.97,90.95,NA,76.17,95.35,83.7016666666667,"CZ"
"345","12-10",95.2,75.43,84.66,87.07,76.96,80.34,82.39,81.09,95.32,81.68,68.29,90.41,NA,75.43,95.32,83.2366666666667,"CZ"
"346","12-11",95.05,74.58,84.24,86.49,76.53,79.78,81.86,80.59,95.16,81.02,67.58,89.82,NA,74.58,95.16,82.725,"CZ"
