"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"78","03-18",10.26,16.79,19.05,37.45,37.78,30.5,22.13,18.98,18.63,33.11,30.65,29.67,NA,10.26,37.78,25.4166666666667,"LV"
"79","03-19",9.71,16.26,18.4,37.11,37.51,30.08,21.93,18.79,18.24,33.06,30.05,30.09,NA,9.71,37.51,25.1025,"LV"
"80","03-20",9.17,15.7,17.75,36.72,37.27,29.65,21.74,18.6,17.88,32.92,29.49,30.52,NA,9.17,37.27,24.7841666666667,"LV"
"81","03-21",8.62,15.17,17.08,36.33,36.98,29.19,21.56,18.39,17.54,32.78,29,30.95,NA,8.62,36.98,24.4658333333333,"LV"
"82","03-22",8.08,14.71,16.39,35.96,36.65,28.75,21.41,18.27,17.18,32.64,28.47,31.38,NA,8.08,36.65,24.1575,"LV"
"83","03-23",7.61,14.25,15.73,35.56,36.3,28.3,21.27,18.11,16.92,32.6,27.99,31.82,NA,7.61,36.3,23.8716666666667,"LV"
"84","03-24",7.11,13.8,15.1,35.18,35.96,27.87,21.1,17.9,16.73,32.6,27.52,32.27,NA,7.11,35.96,23.595,"LV"
"85","03-25",6.54,13.41,14.51,34.81,35.58,27.48,20.94,17.7,16.49,32.6,27.06,32.73,NA,6.54,35.58,23.3208333333333,"LV"
"86","03-26",6.01,13.1,13.93,34.48,35.2,27.13,20.79,17.37,16.21,32.6,26.83,33.14,NA,6.01,35.2,23.0658333333333,"LV"
"87","03-27",5.51,12.82,13.37,34.15,34.85,26.82,20.63,17.01,15.92,32.6,26.78,33.51,NA,5.51,34.85,22.8308333333333,"LV"
"88","03-28",4.99,12.56,12.8,33.83,34.48,26.51,20.4,16.72,15.64,32.6,26.71,33.9,NA,4.99,34.48,22.595,"LV"
"89","03-29",4.49,12.27,12.25,33.49,34.12,26.19,20.21,16.52,15.44,32.6,26.57,34.27,NA,4.49,34.12,22.3683333333333,"LV"
"90","03-30",4.04,11.95,11.71,33.16,33.71,25.84,20.04,16.29,15.27,32.5,26.4,34.64,NA,4.04,33.71,22.1291666666667,"LV"
"91","03-31",3.57,11.54,11.21,32.84,33.32,25.46,19.88,16.08,15.14,32.36,26.18,35,NA,3.57,33.32,21.8816666666667,"LV"
"92","04-01",3.22,11.13,10.7,32.47,32.94,25.16,19.77,15.9,14.97,32.31,25.88,34.96,NA,3.22,32.94,21.6175,"LV"
"93","04-02",3.05,10.75,10.17,32.06,32.57,24.9,19.67,15.58,14.8,32.31,25.68,34.73,NA,3.05,32.57,21.3558333333333,"LV"
"94","04-03",2.94,10.38,9.64,31.67,32.23,24.64,19.56,15.29,14.65,32.31,25.48,34.52,NA,2.94,32.31,21.1091666666667,"LV"
"95","04-04",2.79,10.01,9.25,31.26,31.9,24.36,19.43,15.11,14.5,32.31,25.29,34.4,NA,2.79,32.31,20.8841666666667,"LV"
"96","04-05",2.64,9.66,9.01,30.92,31.59,24.1,19.3,14.98,14.37,32.31,25.09,34.34,NA,2.64,32.31,20.6925,"LV"
"97","04-06",2.47,9.3,8.78,30.57,31.27,23.83,19.16,14.82,14.25,32.31,24.88,34.22,NA,2.47,32.31,20.4883333333333,"LV"
"98","04-07",2.37,8.9,8.57,30.19,30.94,23.6,19.02,14.64,14.23,32.31,24.69,34.16,NA,2.37,32.31,20.3016666666667,"LV"
"99","04-08",2.16,8.47,8.34,29.82,30.64,23.4,18.88,14.52,14.07,32.31,24.48,34.16,NA,2.16,32.31,20.1041666666667,"LV"
"100","04-09",1.97,8.05,8.13,29.44,30.32,23.17,18.76,14.4,13.86,32.31,24.29,34.16,NA,1.97,32.31,19.905,"LV"
"101","04-10",1.79,7.62,7.93,29.08,30.01,22.89,18.65,14.25,13.67,32.31,24.14,34.16,NA,1.79,32.31,19.7083333333333,"LV"
"102","04-11",1.79,7.25,7.93,28.73,29.74,22.62,18.52,14.1,13.46,32.31,24.02,34.16,NA,1.79,32.31,19.5525,"LV"
"103","04-12",1.79,6.9,7.93,28.4,29.46,22.39,18.37,13.97,13.21,32.31,24,34.16,NA,1.79,32.31,19.4075,"LV"
"104","04-13",1.79,6.7,7.93,28.06,29.13,22.14,18.21,13.85,13,32.31,24,34.15,NA,1.79,32.31,19.2725,"LV"
