"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"102","04-11",58.99,68.87,44.69,79.29,24.25,32.79,21.22,8.55,49.24,45.55,20.66,21.16,NA,8.55,79.29,39.605,"NL"
"103","04-12",59.26,68.95,44.95,79.56,24.39,33.1,21.55,8.53,48.8,46.23,20.05,21.42,NA,8.53,79.56,39.7325,"NL"
"104","04-13",59.51,69.02,45.4,79.82,24.49,33.28,21.91,8.81,48.61,46.5,19.6,21.71,NA,8.81,79.82,39.8883333333333,"NL"
"105","04-14",59.71,69.19,45.88,80.09,24.75,33.48,22.34,9.3,48.52,46.61,19.2,22.09,NA,9.3,80.09,40.0966666666667,"NL"
"106","04-15",59.86,69.43,46.25,80.15,25.09,33.69,22.84,10.32,48.53,46.84,18.81,22.52,NA,10.32,80.15,40.3608333333333,"NL"
"107","04-16",60.12,69.6,46.54,80.26,25.38,33.91,23.32,10.76,48.42,47.11,18.57,23.04,NA,10.76,80.26,40.5858333333333,"NL"
"108","04-17",60.4,69.65,46.87,80.37,25.66,34.14,23.78,11.33,48.49,47.43,18.48,23.55,NA,11.33,80.37,40.8458333333333,"NL"
"109","04-18",60.69,69.66,47.16,80.35,26.02,34.25,23.99,11.92,48.88,47.85,18.51,24.07,NA,11.92,80.35,41.1125,"NL"
"110","04-19",60.9,69.67,47.43,80.44,26.38,34.35,23.8,12.45,49.34,48.27,18.41,24.43,NA,12.45,80.44,41.3225,"NL"
"111","04-20",61.15,69.68,47.83,80.62,26.76,34.5,23.66,12.96,49.82,48.69,18.29,24.83,NA,12.96,80.62,41.5658333333333,"NL"
"112","04-21",61.43,69.87,48.24,80.74,27.02,34.79,23.74,13.63,50.31,49.15,18.28,25.18,NA,13.63,80.74,41.865,"NL"
"113","04-22",61.73,70.12,48.63,80.73,27.3,35.15,24.12,14.35,50.77,49.59,18.22,25.53,NA,14.35,80.73,42.1866666666667,"NL"
"114","04-23",62.06,70.32,48.94,80.75,27.59,35.39,24.48,14.96,51.16,49.96,18.15,25.94,NA,14.96,80.75,42.475,"NL"
"115","04-24",62.36,70.43,49.33,80.75,27.93,35.54,24.78,15.35,51.64,50.37,18.15,26.36,NA,15.35,80.75,42.7491666666667,"NL"
"116","04-25",62.69,70.51,49.72,80.75,28.26,35.46,25.02,15.62,51.95,50.77,18.09,26.59,NA,15.62,80.75,42.9525,"NL"
"117","04-26",62.94,70.55,50.12,80.77,28.61,35.31,25.22,16.11,52.23,51.13,18.08,26.8,NA,16.11,80.77,43.1558333333333,"NL"
"118","04-27",63.21,70.58,50.5,80.68,28.86,35.03,25.44,16.55,52.66,51.47,18.09,27.05,NA,16.55,80.68,43.3433333333333,"NL"
"119","04-28",63.45,70.74,50.88,80.59,29.07,34.8,25.67,17.04,53.03,51.71,18.1,27.35,NA,17.04,80.59,43.5358333333333,"NL"
"120","04-29",63.73,71.03,51.12,80.74,29.25,34.68,25.94,17.54,53.27,52.05,18,27.62,NA,17.54,80.74,43.7475,"NL"
"121","04-30",64.07,71.29,51.36,80.84,29.62,34.73,26.28,17.91,53.53,52.47,17.9,27.93,NA,17.91,80.84,43.9941666666667,"NL"
"122","05-01",64.34,71.49,51.78,81.07,30.08,34.85,26.45,18.29,53.9,52.87,17.9,28.3,NA,18.29,81.07,44.2766666666667,"NL"
"123","05-02",64.52,71.64,52.14,81.16,30.62,35.18,26.75,18.64,54.27,53.26,17.92,28.63,NA,18.64,81.16,44.5608333333333,"NL"
"124","05-03",64.76,71.78,52.51,81.43,31.17,35.53,27.07,19.43,54.49,53.62,17.9,28.98,NA,19.43,81.43,44.8891666666667,"NL"
